variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_562,0.440806,0.474643,0.631567,-0.312963,0.668048,2.378362,0.171820,0.970139,-0.560059,-0.471851,0.680592,1.584529,-0.112438,-0.716470,0.389406,0.669953,-0.189167,0.068931,1.275159,-0.175912,0.040204,-1.345367,1.402603,-0.847766,-1.009532,-1.926503,0.637259,-1.259109,-0.407856,0.264540,0.307178,-0.583987,0.474114,2.396821,-0.725308,-0.079187,0.096347,0.120062,1.531211,0.120989,-1.431604,0.132075,-0.903733,-0.270072,2.159044,-0.040308,1.982670,-0.298357,-1.300566,-0.299120,1.261605,-0.390757,1.512407,-0.173064,-1.193412,0.138090,-0.298579,-1.059030,-0.845504,1.356573,0.392926,0.907902,-1.692521,-0.819739,0.172599,-0.208715,0.231357,-1.557910,-0.178760,-1.324171,0.044008,0.023182,2.094822,0.394204,-0.630112,-1.450061,0.509187,-1.265146,1.280380,0.443584,0.758403,-0.393045,-0.452398,-1.155342,0.752578,-0.365721,-1.204938,-0.276234,-2.027824,-0.989543,-0.687872,-1.906069,0.128150,1.851736,-0.631153,0.402575,-1.580516,0.044230,-0.659703,-0.852451
variable_563,-0.207419,0.820588,1.439167,-0.642968,0.297185,0.450159,1.386599,-0.560036,0.125282,-0.317824,0.309083,1.284681,0.499454,-0.029397,-0.267118,-0.433574,-1.031173,-1.028465,1.352968,-2.421722,1.466861,0.965037,-0.547442,0.912415,-0.039467,1.492603,-2.530723,-0.323430,-0.251896,0.050165,-1.399543,1.208042,1.629396,-1.096308,-1.035591,-0.142119,0.253584,2.049343,-1.084522,0.813288,-2.382069,0.097363,-0.915822,-0.317778,0.399318,1.017145,-1.578102,-1.027286,-0.046449,0.401258,-0.969288,-0.471298,-0.235955,2.090968,-0.792225,-0.190409,0.335340,0.453917,-0.853051,-0.236934,-1.369875,-0.454174,-0.860279,-0.416233,0.414248,-0.116646,-1.473299,-0.000360,0.015852,-0.740171,0.030931,-0.763357,-1.812118,-0.142823,0.005089,0.588482,1.245864,0.713353,-0.321607,0.256697,-0.379323,-0.233938,-0.155902,1.190353,-1.537701,0.060518,0.018348,0.921587,-1.367487,-1.314758,-1.748240,-1.175094,-0.716487,0.450737,0.625191,-1.846359,-0.392815,-1.045180,-0.018658,-0.003787
variable_564,0.736366,1.358394,2.035519,0.526954,-0.841706,-0.367464,-1.171254,0.383574,1.000156,-0.596105,1.196275,1.320841,0.438141,-1.039252,-0.640697,0.172166,-2.113919,2.585092,-0.119683,-1.190381,1.867642,-1.931178,0.421829,-1.487580,-1.259334,-1.443762,0.239771,-0.649122,-0.258065,0.572232,0.592985,-0.057472,0.731676,-1.131743,-0.598547,0.320245,1.458124,-1.857751,-1.143964,-0.436268,-0.548174,0.179350,2.001924,-0.184768,0.589942,1.353416,1.375553,0.032757,0.148276,-0.607662,0.579201,0.473772,-0.808965,-0.980187,0.233749,-1.583914,-2.646292,-1.927498,-1.506218,-0.234617,0.669255,-1.005639,0.091905,0.406442,-2.360344,0.810464,1.134684,0.717520,0.665682,-3.481188,-0.788076,2.337162,0.831187,1.525739,-0.739856,-0.503381,-0.271933,1.136955,0.380211,1.114406,0.853315,-0.746681,-0.354634,1.304105,-0.780509,-0.637823,0.165977,-0.091856,-1.264836,0.809626,0.320390,-0.968641,0.438570,0.205084,-1.375538,0.277059,-0.327179,1.494604,0.733778,-1.798976
variable_565,-0.800311,0.731393,-0.154771,-1.463891,0.138057,1.373265,-0.588631,-0.109523,-0.152902,0.784441,0.864123,0.260897,-1.511073,0.535600,-1.442458,-0.283182,-0.219267,0.693873,0.281185,0.171090,0.462106,1.100739,0.222133,-1.087770,0.351942,-0.663522,2.058203,1.528037,-0.015897,1.759393,0.742541,0.288557,-0.017637,-0.529349,-0.193322,-0.840439,-0.409534,-1.016490,0.208957,0.135388,1.606293,0.202103,-0.361680,0.711433,-0.309565,0.999307,1.002683,-1.247603,-0.055573,-0.159515,-0.270726,1.832629,0.478600,2.095295,0.539243,0.251321,0.567197,2.507108,-1.097619,1.064791,-0.433112,1.132493,-0.951604,0.540601,2.037151,-0.023003,-0.340032,1.227118,-3.070047,-1.225299,-1.364982,-1.035073,1.515575,0.875900,1.075594,-1.494881,0.082261,2.131497,-1.849193,1.273158,-1.422520,-0.680060,-0.965166,-0.936610,-1.322668,-0.996654,-0.346290,-0.468514,0.978949,1.521118,0.579021,0.754127,0.600440,0.102320,1.029104,0.738374,-1.756284,0.753146,0.549099,-0.916001
variable_566,0.735592,-0.116748,0.637017,-0.154755,0.790906,0.081296,1.839799,0.289450,1.367784,0.624927,0.396676,0.512415,0.280788,-0.522589,0.249512,2.333085,-0.721794,0.252809,1.401199,-0.672075,0.960648,-0.263543,0.187537,0.327808,2.349742,1.241776,-1.498453,1.107729,-1.267715,0.307541,1.760054,1.227181,0.442549,0.735673,-0.248287,-0.970566,0.281744,0.381371,-0.330209,-0.442737,0.828700,-0.097847,0.886498,0.262960,-0.168824,-0.822866,0.762786,0.247261,1.234661,-0.715699,-0.212071,-0.518075,-0.770127,2.019830,1.159014,-1.341645,0.620730,0.411161,-0.122883,0.716188,-1.028199,-0.158451,1.343643,-0.470973,0.639712,0.893864,0.591407,0.650502,-0.022286,1.326402,-1.437925,0.512864,-0.199156,-0.642007,0.631597,-0.287145,-0.568295,0.179278,0.645488,0.102188,-1.474201,1.825467,-0.231806,-0.699099,-1.659755,0.485873,-1.086498,-0.034687,-0.365612,-0.040603,-0.229313,-1.556569,0.380193,-1.046752,0.037051,0.022627,1.164810,-3.147652,0.338719,-0.778247
variable_567,1.307513,0.070596,0.688290,-1.512112,-0.659862,0.584016,-0.882285,0.780364,0.940730,1.064798,0.258977,-1.937122,0.054339,0.571626,0.763675,1.211715,-0.612646,-0.574484,1.329207,-0.519414,0.881284,0.498792,0.155310,0.024039,0.581756,-0.806139,2.440978,0.791334,0.191593,-0.066242,-0.758570,1.040677,2.510110,1.138082,0.514850,0.204255,0.407738,0.247015,0.502547,0.263927,-0.698345,0.408360,-0.085549,-0.295515,-1.674047,-0.207532,-0.660012,0.527723,-0.617536,0.978283,1.050949,0.566096,0.207318,-0.539678,0.675260,0.373883,-0.848682,1.044294,1.893537,-2.293495,-0.646225,0.729068,0.483353,1.129757,-0.667823,-0.653158,-1.016937,1.603712,-0.902403,0.953651,-1.296433,-1.543000,-0.205520,0.868023,-0.528913,-1.088214,0.242992,0.287072,0.764746,0.650951,0.447468,-0.031453,-1.481695,1.025975,0.237416,-1.206590,-0.358754,-1.002184,0.989454,-0.675600,-1.296054,0.081200,0.587734,1.289345,1.070241,0.430432,0.625197,0.864745,-1.218665,0.773765
variable_568,-0.410668,-0.111627,-0.597682,0.492196,-0.555885,0.911107,0.567487,0.358542,-0.481646,0.353336,-0.338279,0.575339,-1.539438,1.213638,-2.160626,0.973969,0.648467,-0.970469,-1.285170,-0.234606,1.792488,0.181262,-1.980397,1.041998,0.876765,0.584956,-0.265720,0.918226,0.657225,1.469690,-0.362476,0.827329,1.020217,1.302766,0.892962,2.980772,-0.955528,-0.639355,1.319407,0.144272,0.891904,-0.711092,-1.256221,1.104904,-0.155361,0.013133,-0.319400,-1.399917,1.085407,0.941084,1.339231,1.856285,-0.356286,1.539673,0.319548,-1.129973,-0.605979,-0.935723,0.607642,0.818562,-0.250015,0.533833,-0.701124,0.226766,-1.047498,0.509078,-1.449306,-0.293503,0.019110,-0.111235,-1.371654,0.698534,0.282338,0.305496,-0.102291,-1.678454,0.378536,-1.510692,0.423786,-2.386530,-0.071992,1.245078,-0.052702,-1.218099,-1.184818,0.846770,-0.938720,0.263470,0.141218,0.979072,-0.526710,0.465615,1.229106,-1.099752,-0.335774,-0.223929,-0.708467,0.356875,0.322661,-0.235451
variable_569,-1.109417,0.852049,1.005704,0.549219,-1.031384,0.123935,-0.351707,-0.571171,-0.728418,0.094175,0.934906,0.817733,-0.573695,0.005088,-0.205167,0.853910,-0.812977,0.379398,0.857810,0.070333,-0.189285,-0.745009,-1.550567,-0.510106,-0.474534,1.063027,-0.714663,0.589845,0.066423,-0.516059,0.859734,0.203105,-0.183291,0.346915,0.001787,-2.303358,-2.378921,0.859352,1.453629,1.495497,0.510339,-1.336808,-0.230900,-1.332803,-1.505199,0.648838,-0.264621,1.267726,-1.095266,1.186253,-0.780292,0.187224,1.517247,-0.335215,0.815044,-0.608819,0.273847,1.026981,0.591919,-1.688020,-2.051248,-0.498444,-0.051748,0.308828,-0.555699,1.065785,0.149533,-1.997829,0.378026,-0.314525,-1.026645,-1.651982,-0.837925,0.902870,-1.361112,1.656515,0.037865,-0.686275,0.145700,-1.439030,-1.633506,-0.146480,0.331357,-0.262242,0.771581,-0.258091,1.180813,-1.410748,-1.713643,-0.460024,0.599848,1.262018,-0.073745,0.761941,-0.233663,0.240683,-1.242495,0.092774,-0.392792,1.734988
variable_570,0.676614,-0.789104,-1.263773,-1.284344,-1.054068,0.241678,1.322901,-0.427804,0.466415,-0.693604,-0.956786,0.332578,-0.040270,0.337212,0.416401,-0.240652,0.236456,1.024765,0.971538,1.796576,0.975806,0.193762,-1.226892,-0.171023,0.133188,0.574283,0.579980,0.280541,-0.899305,0.591615,0.544133,1.249767,0.773631,0.267164,-0.972329,-1.334171,0.618395,0.731904,-1.136072,1.091643,0.123160,0.943994,-0.528437,1.037952,-1.709825,1.238776,-1.108156,-2.198438,-0.832890,-0.463230,-1.025813,-0.721654,-0.456841,0.509193,0.145719,-0.210865,-0.264507,-0.703810,-0.224108,-1.706744,-0.826917,1.326929,0.425812,-1.487181,-0.304984,0.200817,0.547948,-0.076753,0.739892,1.105373,0.844483,0.230277,-0.554412,0.576351,0.992333,-0.033260,0.442439,-0.079768,0.224642,1.338118,-1.195272,-0.556730,-0.781613,-1.287835,1.045101,0.355301,1.595777,-0.572252,0.113711,1.627585,-0.907979,-1.139217,-0.396874,-1.023888,0.647977,-0.094817,0.907924,0.036106,0.576565,-0.701295
variable_571,0.202518,0.637936,-0.107635,1.265449,-1.316223,1.214448,-0.590485,0.942088,-0.661547,1.786445,-0.080682,-0.410145,-0.458798,0.496856,1.047589,-0.605811,0.205306,1.221268,-1.489772,-2.109103,1.484435,0.362067,-1.294434,-0.409777,-0.391963,-0.775119,0.161133,-0.111210,-1.570635,1.926749,0.223019,-0.637829,-0.516880,-0.368870,0.655608,-1.017459,0.916457,1.066550,-1.853011,1.614432,1.330838,-1.043335,-1.762444,-0.412285,-0.608891,2.071921,-1.602413,0.775808,-0.535815,0.070800,0.750137,-1.275492,-0.551459,1.017602,1.386864,-0.580800,0.307219,1.423695,0.984276,0.483027,0.743664,-0.271454,-0.083075,-0.943651,-0.071904,0.457320,0.402497,0.626072,-0.599992,0.248406,-1.289728,-0.773606,0.039169,0.775788,-0.180815,-0.138085,-0.513035,0.158089,1.389844,0.647815,-1.818764,0.601653,0.758747,0.598312,-1.088677,1.994722,0.699381,-0.643676,0.698723,-1.742787,0.465803,-1.446978,3.082050,-1.113081,2.592075,-1.042186,0.677446,-0.863053,0.107328,-2.217789
variable_572,-1.988763,0.095316,0.861367,0.615694,-0.120072,-2.045445,-1.121422,0.334912,1.146540,-0.836276,-0.107843,-1.935003,-0.702800,-0.337281,-0.180433,-1.025144,-1.366475,-0.249260,-1.406209,-0.331553,0.243194,-1.642501,-1.636048,-1.304633,-1.671606,-0.187859,1.559631,0.019447,-0.894914,-3.128580,0.540719,-0.150387,0.746662,0.061090,-1.239071,0.957121,0.919114,-0.733836,0.616359,-0.320629,0.057639,0.165728,-0.359763,-0.027771,-2.176101,-0.573325,-0.605779,-2.361510,-1.447552,0.301763,1.387912,-0.638760,0.505259,-0.571810,0.430310,0.150343,0.906037,-0.431819,1.167933,0.134783,-0.787169,-0.043179,0.033792,1.845321,0.338599,1.553058,0.021197,-1.573748,0.053304,-0.662793,1.235733,-0.268329,-1.078811,0.362469,0.914172,1.334592,0.269819,0.551304,3.477217,2.429610,0.649407,-0.185170,-1.160444,1.460867,1.548912,0.732248,1.865450,0.437077,1.094471,0.160278,2.271027,0.198673,0.508861,1.436217,1.793187,-1.513900,1.974005,-1.472696,-0.485678,0.592167
variable_573,-0.299693,-0.284867,0.519117,0.611399,-0.451133,-0.170975,0.624250,-1.941936,1.742944,1.615904,-0.442315,0.420224,-0.715777,0.728252,1.085804,0.316441,-0.144348,1.736656,1.023931,-0.406026,-1.691807,-1.063850,0.848689,-0.176266,0.223472,1.431873,-0.457945,-1.259165,1.149168,2.221440,-0.558843,-2.258729,-0.064103,-0.411567,-0.417263,-2.335315,-0.680586,-0.241384,-1.466060,-0.544592,-1.053996,-1.402329,1.309913,0.570643,0.680152,1.416196,0.063592,-0.501665,0.609600,0.541663,-0.300445,-0.593189,0.391367,-1.161276,-0.178962,-0.748389,-1.100272,0.408624,-0.198044,-2.547265,0.346649,-0.835052,0.982907,0.604739,-0.414968,0.337300,-0.641705,-0.967685,0.164369,-0.977521,0.436336,-0.396299,-0.586783,1.153922,2.239958,0.035378,0.384661,0.089054,0.878879,2.155170,0.126282,-1.462649,0.013014,0.901493,-0.101088,2.101186,-1.289653,-0.171942,-0.603322,0.564661,-0.563681,1.458358,-0.921401,-1.287614,1.227536,-0.770500,-0.740824,-0.544263,-0.098962,-0.492807
variable_574,0.026092,-0.285099,-0.235381,0.739725,-0.907407,0.134856,1.062905,1.359059,0.771074,0.802722,0.122341,-2.946935,-0.745064,0.943361,0.875362,1.365431,-0.499555,0.307539,0.440531,1.303542,-1.992456,-0.030915,1.296085,-1.201572,-0.937397,-2.407092,0.982422,-1.466206,1.036882,-0.743859,0.478347,-0.884806,-0.019318,-0.832847,-0.500493,0.114782,1.450073,0.801572,-3.244920,1.094684,2.507792,0.523639,1.915971,-2.973010,-0.093662,-0.651503,-0.483928,-1.297478,-0.350368,0.318509,0.671617,-0.480867,-0.735411,1.192245,-1.457025,1.145254,0.131781,-0.010686,-2.155692,0.872933,-0.913116,0.124165,1.226730,-0.546118,1.216010,-0.421548,-0.754870,1.280227,-0.336260,-2.056482,-0.218799,0.522784,-1.417419,0.165757,0.021963,-0.539281,-1.912854,-0.415802,1.153727,0.146719,-0.808585,-0.006251,1.601549,0.184223,0.596881,0.117568,-1.242092,-0.420293,-0.720951,-0.876676,-0.008092,-0.788643,1.008608,0.985657,0.163960,0.176731,0.889841,1.290145,-1.391867,0.375053
variable_575,-0.953416,0.649088,0.559194,-0.120161,0.815388,0.707157,0.321092,1.171628,1.152658,-0.843071,-1.262023,-0.199693,0.751745,0.229794,-0.589226,-0.606256,0.243050,0.391996,1.173584,0.738984,0.389373,-1.016284,-0.181784,0.140713,-0.633963,-0.745251,1.721870,-0.883003,0.232510,-0.317763,-0.361644,-0.495779,-0.817182,1.419104,-0.010359,-0.065656,1.450542,-0.583174,-0.224282,-0.559961,1.611040,1.057984,-0.255942,-0.176557,-0.590835,-0.993200,0.772145,0.241998,-0.175920,0.053891,1.158844,1.581780,-0.927481,2.182822,3.083879,0.939051,1.723365,-0.244862,2.970313,-0.219491,-0.287910,1.609355,1.624632,0.989030,0.221959,-0.081245,0.527991,0.117548,-0.292555,-1.597104,-2.212931,-1.382378,0.897688,0.835793,0.556549,-1.466837,0.303602,0.775872,-0.087219,-0.426738,0.215979,-0.532606,-1.972021,1.632530,1.738539,1.551476,0.889077,1.150906,1.210417,1.920726,0.758178,-0.087246,-0.665751,-0.877802,-0.573473,1.588408,-0.036391,0.182990,1.636400,-1.853345
variable_576,-0.996499,-0.230450,-0.452701,1.858501,0.406365,1.479948,0.637431,0.202908,-1.676201,1.413251,0.362119,-1.976983,-0.764214,0.830941,-1.161765,-0.554113,-1.666946,-0.577864,0.615503,-0.169341,1.066855,-0.105316,0.273440,0.256088,0.255676,1.059661,-1.160294,0.316162,-0.172180,0.763006,-0.461844,1.060657,-0.052675,0.643666,-0.437971,-0.877669,0.844515,1.168891,-0.305922,-0.196159,-1.593179,-0.574018,0.465460,1.223903,-2.602078,0.157527,0.375564,-1.438323,-0.646914,0.501028,2.189347,0.139335,-2.094479,-0.073936,-0.369380,-0.989001,0.095270,-1.134934,0.424279,-0.640068,-1.090987,-0.111574,0.322555,-0.032068,-0.488980,1.419034,0.024501,0.221453,-0.933696,-0.681927,0.463571,-1.091857,0.092058,-0.341931,1.772068,-2.384878,-1.313057,0.547834,-2.160854,0.958580,-0.352120,-0.622871,0.986468,-0.055524,1.080502,1.750132,-0.563269,0.141909,0.474440,0.634586,2.431538,-0.019761,0.496645,-1.518150,1.053328,-0.046489,-1.071409,-1.271371,2.641679,-1.278094
variable_577,0.911442,-2.202351,-2.051927,-0.459429,-0.473862,-1.161920,-0.784537,0.890540,1.524339,-0.434780,0.842030,-0.728062,-0.020005,-0.179067,0.769211,0.706067,-0.151915,-0.185035,0.422720,-1.022432,-0.256848,-0.150265,0.244057,0.997473,1.884405,-0.314524,0.622942,2.320581,0.079496,-0.434812,1.682471,-0.674203,-0.799813,0.776182,-0.800276,-0.008342,0.695646,-0.636951,-0.227779,-0.626124,2.287370,-0.672523,0.121829,0.729248,-1.259698,0.681998,-0.221647,-0.322356,0.350466,0.939373,1.577967,0.452286,0.104584,0.297032,-1.867007,2.445951,-0.340217,-1.180871,0.721906,-1.014295,1.818091,-1.548123,0.241778,0.171576,1.193410,-1.549929,-0.131800,-0.281078,0.394685,-0.901729,0.143294,1.175133,0.440418,-0.555426,0.520179,1.112385,1.072199,0.307231,-0.102419,0.243241,-0.841046,-0.959552,-1.375372,0.133865,1.123714,1.926685,0.687776,0.441969,-1.634624,-1.193595,0.230777,-2.200563,0.129055,0.650480,0.840025,-0.160106,1.120170,0.261469,1.721214,-1.277592
variable_578,-0.368769,0.141204,-0.384864,0.806243,0.656846,-1.957453,0.267337,0.034807,-0.818311,0.091507,1.896072,0.569818,-0.171790,-0.954766,0.934206,0.008199,-0.162800,-0.186050,-1.295409,0.173420,0.461375,0.515874,0.944773,-0.059900,-0.439542,0.315428,-0.514115,1.015722,-1.260884,2.044408,0.202289,2.311515,-1.277626,0.798618,-0.501584,0.451796,0.752107,-0.655903,0.608058,-0.065934,-0.163514,-0.632377,0.190448,-1.647829,0.099455,2.482923,0.134231,-1.526583,0.672285,-1.522955,0.443866,-0.801456,-0.329636,-0.482961,-0.916011,-1.492128,0.241991,1.107518,0.784083,1.021388,1.108893,-0.817203,-1.477449,-2.902772,1.663206,0.814940,-1.075903,1.110828,0.573055,-0.038771,2.048681,-1.464517,-0.317775,-0.439469,0.135040,-0.995745,0.937315,0.755704,-1.073675,0.183145,-0.220745,-0.974779,-0.335966,-0.181535,0.895032,0.404179,-0.040237,0.559235,0.319734,1.454163,-1.865113,-1.246626,0.316768,1.945186,-0.146548,0.137321,0.720456,-1.417790,-0.705846,2.435197
variable_579,1.557838,-0.240482,-0.917999,0.155661,1.185540,-0.358586,0.363715,0.491140,-0.114673,-1.039238,0.914588,-0.561653,-0.708124,-1.299840,-0.778809,-0.180752,-0.580887,0.056604,0.209113,0.810507,-1.066585,0.058934,0.285648,-1.073179,-1.096701,0.740264,1.339877,1.077655,0.018573,-0.710199,-0.135959,-1.141743,0.308951,-1.207993,0.911724,0.429275,0.311779,1.620498,1.181449,0.674405,-1.110581,-1.002435,-1.382944,0.595483,-1.228343,0.377333,-0.200862,-0.167410,0.264440,1.019294,-0.336004,0.992901,-0.986207,-0.736982,1.310397,-0.099921,-0.002396,-1.621857,0.718273,0.126279,0.162113,1.372199,-1.133054,0.163854,-0.511628,-2.157343,-0.965314,-1.964342,0.442846,0.463799,-0.145268,-0.618460,0.072175,1.671382,1.064943,1.083170,0.141594,0.986240,0.607017,2.963724,-0.198137,-0.357136,-0.919623,-1.170193,1.149358,1.197784,-0.800527,1.065181,1.408446,0.150380,-0.916693,1.427280,-0.102183,-1.294485,-0.471257,1.236252,0.921148,-0.272786,0.242382,-0.098935
variable_580,1.259680,0.522101,0.282986,1.240856,-0.234405,-0.195612,-0.965733,0.452635,1.322802,1.414440,-0.168800,0.265230,1.231121,0.688872,0.141291,-0.403224,0.052958,-0.006138,0.314737,-0.492570,0.132928,0.065319,-1.250686,0.516127,0.683026,-0.702015,-0.203190,0.107324,1.146267,0.357425,-0.696730,0.685665,0.050099,-1.602362,0.299717,1.556618,-0.184446,0.239697,-1.166435,-0.781848,-0.445413,-0.070240,-1.550034,0.177172,-0.408358,-0.080952,-0.162156,0.234048,-0.621278,-0.068361,0.032155,0.625722,1.699703,0.563171,0.654982,0.682507,-0.577004,1.044881,-0.555170,1.598727,0.119074,-0.219692,-0.010457,-0.088088,-0.500522,-1.025764,1.330736,-0.623427,1.151008,1.250699,-1.338477,-0.517125,-0.657651,1.763576,-0.515613,-0.072120,0.293567,0.385040,-0.724147,-0.193397,-0.112622,1.488533,-0.007511,-0.326260,-1.392794,0.833842,0.602291,1.259386,-1.287413,0.190919,0.827741,0.144538,-0.508013,-0.522669,1.209329,-0.215875,-0.950872,0.567137,0.614696,-0.480879
variable_581,-0.849122,-0.106999,-0.551309,-0.544485,-0.530709,-0.344914,0.539534,-0.950236,-0.031087,-0.119197,1.189418,0.455490,-0.081058,-0.320223,1.463449,-0.134454,-0.688516,0.450234,0.269253,-1.309794,-0.184167,2.194977,-1.061575,0.265847,-0.526862,0.115003,-0.015784,1.877125,0.342612,-0.990655,0.287153,-0.083156,-0.761899,-0.176140,-0.071782,0.444400,0.959138,0.455494,-1.074459,0.107480,0.052277,0.358050,-2.409237,-0.616800,-0.530257,0.760976,-1.523200,-1.012701,-0.841487,1.187373,-1.053487,0.886204,0.270944,-0.925318,-0.328318,-1.043653,0.399699,2.058989,0.667035,-0.031992,-0.612782,-0.011477,-0.844580,0.037462,0.504635,-0.610003,-0.994624,0.015592,-1.406409,-0.242751,-0.251073,1.108913,-0.420219,-0.264763,-1.063935,-0.910184,-1.247708,0.330816,0.480005,-0.413845,0.443090,-1.136595,-1.222485,-0.011290,-2.216692,1.090357,-0.049678,0.174065,-0.590549,0.955928,-1.616807,1.376432,0.083046,-0.441329,-0.547277,-0.144764,-1.067210,0.538201,-1.433896,-0.063608
variable_582,-1.062066,1.191451,-0.288538,1.754239,-0.743515,0.801065,1.669634,-1.024335,2.356473,0.693300,0.228209,-1.948905,1.418381,0.773870,0.862106,0.223760,2.145127,0.114191,-0.359870,-0.519483,0.061888,0.486449,-1.786657,-0.053544,1.000465,-0.592458,-0.221109,0.677874,0.330285,0.136583,-0.749106,0.181700,2.518115,0.673659,-0.739073,-1.998242,-1.198799,-0.449310,0.395770,-0.667567,0.471833,-0.413605,1.713203,-0.113700,-0.153087,0.897992,-1.054035,0.852720,1.462197,0.766312,-0.416866,-0.580773,-2.659954,0.057655,-0.891713,-2.238954,0.157053,1.059059,0.563481,-0.548454,0.525967,0.670388,1.439145,-0.456099,0.908251,-1.183564,0.527627,0.921692,-0.322439,-0.496793,0.401090,-0.551521,-1.839888,0.107720,-0.975225,-0.184879,0.966914,0.017362,-0.373894,-1.309184,-0.597171,-0.159402,0.497098,1.628212,-0.763066,-0.023028,1.835223,1.236407,1.581994,0.883630,-1.401647,1.535908,-0.884041,0.074937,-0.845372,-1.377706,0.078335,-0.075618,-0.002918,0.534435
variable_583,0.182249,-0.109853,-0.018277,-0.822833,0.170419,0.629873,0.075614,0.180313,0.916088,0.161767,-1.204719,-1.192846,-0.970074,0.332533,0.712213,-0.449934,-0.183222,-0.098042,-0.855860,0.738959,0.120204,-1.168276,-0.651812,0.322726,0.410991,0.245156,1.946966,-1.166974,1.548341,-0.471727,-0.527087,1.512673,0.823456,-0.484515,-0.873365,-0.395635,1.400287,1.087963,1.671088,-1.063984,0.047281,1.917173,0.573014,-0.186297,1.341845,1.087087,0.959510,-0.867278,0.238993,-0.020632,-0.695006,-0.594646,-1.833315,0.391563,-0.767453,0.853544,0.675310,-0.316970,-1.485515,-1.779560,-1.063960,-1.471905,-0.373413,2.196894,0.413400,-1.019316,-1.139850,0.356617,0.443892,-0.216551,0.237387,1.184820,-0.320813,-0.189150,-0.188690,1.200193,-0.647879,-0.824891,-0.928282,0.527832,-0.391021,-1.297346,-0.639347,1.240859,-0.761020,0.068393,0.970040,-0.968572,1.316768,-1.735444,1.030383,-0.635027,0.987924,0.158314,-1.351243,0.287067,-0.678137,-0.847086,-1.551695,-0.287828
variable_584,-0.298873,-0.442333,-2.019410,0.192492,0.122509,-0.340299,0.820054,-0.244670,-0.760065,2.912053,0.065827,1.221161,0.106129,-1.732036,0.601342,0.440409,0.114920,0.420910,-0.884892,-0.422352,0.211375,-0.757143,2.579523,0.439647,-1.630321,-0.369930,-0.198465,1.715707,0.397498,-1.775317,0.321134,-0.219089,1.121267,-0.059537,0.812021,-1.556025,0.561765,-0.235583,0.880318,1.060568,0.647671,-0.306329,1.177959,0.970980,-0.049796,-1.709541,1.188911,0.304209,2.092657,2.168975,-0.462432,-0.144459,-2.288325,0.244370,-0.714250,-0.592788,-1.382124,1.694108,-0.612922,-0.378875,0.235724,-0.642320,-0.041649,-0.087918,1.391090,0.803657,-1.668609,0.600580,-1.354012,0.155575,1.690083,0.671872,-0.665702,-1.447143,0.325906,0.791618,1.058797,-0.546238,0.416021,-1.062883,-1.162084,0.024119,-1.263028,-1.325524,1.169424,-0.328504,1.118221,1.315364,0.422954,0.384964,-1.052397,-1.598194,-0.753741,-0.580205,0.802141,-0.806950,1.316624,1.296251,0.044442,0.305152
variable_585,-0.259990,0.512163,1.555585,2.378545,0.225259,0.554213,-1.654903,-1.786049,1.138420,0.579849,0.745460,-0.997258,0.319068,-0.021820,0.804992,-2.537327,0.856498,1.619493,-0.996790,-1.186488,-0.062348,-0.580577,-1.617394,0.868123,-1.167998,-0.214850,0.173085,0.604697,0.291960,0.352968,0.037233,-1.425027,0.220285,0.270022,-0.095977,1.051720,1.089363,-0.397953,-0.424440,-0.333532,-0.158931,-1.346580,-1.057980,0.353905,-1.087565,1.376908,0.868911,0.429822,1.675245,0.037254,0.577854,-0.766576,0.428234,-0.070275,-0.059763,0.643305,0.244116,-0.935126,0.191948,0.031932,-0.192024,-0.124058,0.607402,0.654494,1.780381,-0.622486,-0.568121,0.892638,-0.550519,-1.144548,-1.358680,-0.000808,-1.011732,2.228211,1.705263,-0.369080,1.191620,-0.136216,0.978509,0.138904,-0.757192,0.696679,1.270102,-0.227727,-0.462677,-1.991133,0.470597,0.934142,-0.183122,-1.027692,-1.331335,-1.302659,-0.237038,-1.843372,1.890722,1.476274,0.253444,-0.862833,-0.952693,-0.076182
