variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_533,0.145286,-1.500721,1.223140,0.311775,0.213928,1.339938,-0.372851,1.152908,1.172432,0.070021,-1.354652,2.184554,1.141054,1.420912,-0.995688,1.492484,-1.255653,1.457998,2.346402,-0.753792,-0.607182,0.481565,0.607333,-0.776614,0.951325,-1.023608,-0.342664,-0.224498,-0.708100,1.440267,-0.051020,0.009586,1.197373,0.559457,-1.099667,0.067593,1.233227,0.245355,-0.002112,0.458128,0.487603,0.069188,0.989843,-0.006514,0.915543,1.118749,-1.000970,0.584684,0.200428,2.074721,0.493686,-1.645380,-1.450568,0.828727,-0.195701,0.863947,1.505019,-1.148980,-0.486978,2.185617,1.128614,-0.831593,0.154504,1.199924,2.334404,-1.479787,-2.239226,0.867043,-1.465963,-1.111079,0.804160,0.699819,-0.269105,0.989610,1.379718,-0.698129,0.581939,1.772417,-1.451456,1.997082,0.886894,-0.414602,-2.889678,-0.373131,-0.116548,-0.095080,-0.100270,0.232357,-0.121944,2.787488,-0.391885,-2.108967,0.012597,1.188571,1.154949,0.515148,0.681202,-1.197977,0.599006,-0.419137
variable_534,0.160626,-1.057863,1.036327,-0.018080,0.135093,1.102395,0.469337,-0.333669,0.427938,0.806802,1.033694,-0.498218,0.813708,1.353806,0.091351,0.863105,0.069589,-1.074247,-1.746390,0.295974,0.189301,0.878995,0.260728,0.590451,1.495551,0.281256,0.592581,0.422526,1.144385,0.449539,-0.510820,0.598351,0.793206,0.168632,-0.208187,0.311672,-0.722646,1.950298,0.154752,-0.940491,-1.108542,-1.216902,-0.623057,-2.647123,0.117923,-0.266792,1.268759,0.642689,-1.722626,1.363777,0.224555,-0.930045,-1.388252,0.723715,-1.274252,0.425448,-1.495775,-2.068506,-1.870256,-0.337397,1.789042,0.814615,0.521582,-0.474800,-0.597582,1.767173,-1.013864,-0.476592,-0.533414,0.428155,1.228643,-2.135692,-0.282094,1.038031,-1.645708,-0.865095,0.149726,-0.891458,-0.134205,-0.529163,0.254756,0.871339,-0.182372,0.077895,0.189882,-0.078646,1.178149,0.679975,-1.017893,0.104006,-1.122554,0.803846,0.040353,-2.399593,-0.708586,1.525042,-1.922672,-0.801030,-1.158302,-0.353348
variable_535,0.256732,-0.958465,-1.735932,1.467628,-1.577929,-0.234076,-1.219214,-1.158835,0.724050,-0.465601,0.177326,0.252481,0.048581,0.846918,0.582162,0.414278,-0.105790,-0.708163,1.033723,0.153493,0.830317,1.253090,0.280459,0.878243,1.032676,0.922614,-1.084288,0.701607,-0.634173,1.033394,-1.427623,0.398847,-1.084483,-0.549147,-0.892187,1.100694,2.012280,-2.749976,0.061906,-0.358843,0.144141,-0.522454,0.932374,0.502388,-0.218708,0.179472,-1.152806,-0.241592,2.066550,1.343377,1.104872,-1.747735,1.572305,0.012510,-1.108287,0.379105,0.273586,-0.014335,1.861628,-0.195174,-0.011418,0.977193,0.749366,0.696973,1.065618,1.824124,1.090637,0.255449,-0.877698,1.259916,0.060323,-0.080455,-0.550263,-1.757553,1.012919,0.587742,-0.151835,-0.103928,-1.531594,-0.914379,0.518615,0.252373,-1.117672,-0.563876,0.672474,0.095281,1.064142,0.985066,-0.388420,-0.318525,-0.305050,-1.217865,1.001419,0.992910,-0.323758,-0.635163,0.177258,0.821539,0.235020,0.682916
variable_536,0.347063,1.199031,-1.156529,1.294049,0.232000,0.873459,-3.017383,0.292079,-0.128850,-0.478032,0.122933,-0.605310,-0.745560,-0.071716,0.773414,-2.413295,-0.173060,0.486539,1.383282,1.116080,-2.599222,0.345207,0.696717,-0.150851,-2.192044,1.969995,0.281887,1.130355,-0.416790,0.596566,-1.246676,0.449435,0.987929,-0.043343,-0.512315,-1.563933,-0.204492,0.160927,-0.641287,-0.460012,-0.243710,-0.722426,-0.738556,-1.774446,0.095246,-3.243881,-1.009944,-1.147939,-0.936240,-0.825820,-0.954899,-0.367765,0.687228,0.576307,0.010978,0.642367,1.077632,0.235363,0.311984,-0.489324,0.663938,0.787872,0.607597,0.726578,-0.079158,0.183785,2.228218,-0.937650,1.605500,0.474895,1.017610,0.991245,0.499002,2.125832,-1.042810,-0.943117,0.137378,-0.082650,1.446884,1.069841,-1.928169,0.520863,0.904025,-1.188190,-1.851468,-1.494904,0.258488,2.560538,0.154539,-0.185016,0.557388,0.359735,-0.174958,1.468613,0.864658,-0.320332,-0.625915,-0.600233,0.549296,1.139719
variable_537,-1.477910,-1.256081,0.450799,0.319075,0.972437,1.636185,0.746337,-0.720382,-1.096370,0.205640,0.531965,-0.332187,-0.002229,-0.103337,1.592083,0.398112,0.757558,-0.375388,0.744487,1.234354,-1.623609,0.274328,-1.222415,-0.096760,1.150290,0.378956,-0.233102,0.189329,1.286431,0.901650,-0.047900,-0.327055,-0.170247,0.219482,-2.034220,1.661405,3.386376,0.924412,-0.161634,0.591471,0.394805,0.993387,-0.206985,-0.373514,-0.874512,-0.610058,-1.615892,-1.850687,-1.069729,0.609696,0.537483,0.815143,1.135653,-0.305485,-1.206782,-0.743584,-0.045140,1.411906,0.071400,-0.509126,-0.390374,0.941567,0.359896,-0.021129,-1.435174,0.155945,0.338858,-0.601562,0.235518,-0.107628,-0.095815,0.730636,1.436171,2.818326,0.191245,-0.677667,0.113739,0.072146,0.411244,0.581829,-0.965844,-0.842449,0.077495,0.241103,0.965288,-0.402443,1.310644,0.185728,-0.174460,-0.949068,-0.629946,-1.290774,-0.765113,1.173673,1.746586,-0.949287,-0.800901,-0.650869,1.638690,-0.492225
variable_538,-0.563182,-0.389377,-1.052795,0.184473,-0.458076,0.463255,-1.886925,0.598650,-0.075135,-0.126941,-0.264337,2.142989,0.716725,-0.930396,0.065271,0.864004,-1.057961,-1.082163,1.233103,0.075833,0.675671,1.219241,-0.061028,-1.962565,-2.186122,-1.038994,-0.816563,-0.026396,-0.307067,1.910155,0.578915,0.260579,0.539213,0.574039,0.634612,1.371649,-1.172921,0.620832,-2.075857,1.156420,-0.792668,1.431577,-0.843442,0.490712,-0.121404,-0.046535,1.113748,0.082389,-0.899748,0.887941,0.159625,0.872082,-1.082529,0.365727,1.898932,-0.195056,0.456143,-1.174498,-0.964667,-0.477488,1.512508,0.629077,-0.210421,-0.177489,0.069694,-1.174890,0.215730,-0.573205,1.046847,-0.144764,-2.778237,-1.454802,0.384196,-0.639175,1.507796,0.271366,-0.634651,-1.090639,-0.509369,-1.517993,-0.710572,0.735579,-0.280620,-1.307802,-0.499550,-0.558223,1.576335,-0.744419,-0.651857,0.471861,-1.200493,-1.536764,0.199049,0.567417,0.983143,0.229759,0.166358,-0.201021,0.310490,1.414773
variable_539,-0.913266,0.741666,1.273054,1.363254,-0.042592,-0.319466,-0.885724,-1.659484,-0.033695,-0.008154,-0.247816,0.092426,-0.845152,0.701646,-1.156457,0.664501,-0.824021,-0.365736,-1.528104,-1.169671,-3.442151,0.126147,0.329433,1.857824,0.843809,-0.723996,2.378867,0.297452,-0.661431,1.004564,-0.141573,0.352195,-2.549079,1.381002,-1.060390,0.116347,0.762241,1.296275,-0.076303,0.976253,-1.300681,-1.288092,0.805114,-0.581156,-1.285589,0.367481,1.624424,-0.296013,-0.313215,0.551303,-1.197892,1.040945,0.292342,1.938227,-1.213265,-0.151828,0.290649,0.842521,2.034180,-0.920362,0.837600,-1.642481,1.030960,-1.324013,0.960387,-1.036545,1.184879,-1.140520,-1.584106,-0.404844,-0.651486,0.407657,1.314588,0.988617,1.683280,0.500642,1.209345,0.014206,-0.489590,0.645995,2.798402,-0.728315,-0.995114,-1.202013,0.297807,-0.359908,1.442019,0.469732,0.209413,-1.113109,2.267158,-0.490964,-1.297240,-0.785901,0.387258,1.818940,-1.523814,-0.899931,0.081208,0.328942
variable_540,0.671983,0.966107,0.746255,-0.963537,-0.817180,-0.852433,-0.557538,-0.041269,1.926138,-0.834247,-0.907044,-1.592391,0.255953,0.061758,-0.312463,-0.235060,-0.753955,-0.340662,-1.032115,0.564421,-0.519738,-0.566254,-1.410576,-0.231490,0.729888,0.173629,-1.332571,0.048475,0.163629,0.087864,-0.810241,1.097235,-0.682238,-2.989920,0.186893,0.315411,-1.189028,-1.079739,0.238317,-0.244376,-0.122632,0.587873,-1.720013,0.321351,0.567655,0.648171,0.534964,0.678430,-0.163504,-1.667918,-0.409402,0.699035,0.413354,-0.173760,0.733526,0.007500,-0.813095,2.081972,-0.474600,0.819003,0.130419,-1.301286,-0.132141,-0.470456,1.212611,-0.617360,0.811041,0.485687,0.271064,-1.408586,2.098059,-0.260096,-0.239508,0.814659,0.981227,-0.510435,0.485366,-0.378421,-0.662960,0.120489,0.157646,0.917474,-1.445794,-0.290875,0.563829,0.458966,-0.220795,-0.265858,-0.040547,-2.373241,-1.150951,1.371458,1.219213,0.368014,0.192711,0.851871,-1.879087,-1.324050,1.707086,0.340399
variable_541,1.265647,1.237531,2.316382,1.922967,-0.449125,1.102150,-0.838913,0.648498,2.209474,0.034825,-0.110269,-0.049252,-0.885240,0.603557,-0.327026,0.158575,-0.902090,-1.696461,1.251719,-1.895984,-0.870426,0.204414,-0.924997,-0.016727,-2.298190,-1.349367,-0.687561,-0.899476,0.181420,-0.557350,1.770893,1.428992,-0.457722,1.183046,0.704415,0.388894,-0.258867,0.443520,-0.370396,-1.130443,-2.004645,1.274175,-0.706427,-0.573122,-0.615633,-0.960414,-0.886491,1.238426,1.997125,-1.338965,-0.751724,0.700889,0.880064,0.300625,-1.296480,0.467743,-0.168487,0.765722,-0.104866,-0.449563,0.831952,0.146269,1.071412,-0.568560,-1.863445,0.344865,-0.556638,0.514532,-1.186084,0.435045,-1.928971,1.158858,-0.822105,0.804910,0.634514,0.950842,-1.049402,0.580806,-0.806220,0.408860,1.982669,-0.627110,0.102920,1.312365,0.284149,-0.174242,1.099372,0.769939,1.495922,0.061851,-0.900039,-1.096043,0.085855,0.027720,0.779595,1.104036,-0.242711,-0.904987,-0.187654,0.396242
variable_542,1.463386,-0.158141,1.209343,-1.020697,-0.017711,0.223738,-0.910804,0.047836,-0.065164,0.713582,-0.997161,-0.264043,-0.079623,1.771229,-1.261193,-0.392812,1.727695,-1.082744,-1.248974,-0.579889,0.617990,-0.556096,1.218010,0.111505,0.648541,-1.778518,-0.595765,0.590128,0.466632,1.223373,-0.886244,-0.414667,-0.923069,-0.749721,1.164847,-0.711274,-0.533173,-0.108506,-0.811795,-0.588068,-0.137831,0.038039,0.751906,-0.002839,-1.435229,1.375249,-2.130417,0.372177,0.970437,-0.770465,1.263506,0.279136,0.251102,1.758400,-1.315359,-3.307341,2.105168,-0.172085,-0.858801,-1.225225,0.631810,-0.467473,-0.344666,0.267255,-0.141057,0.803203,0.251363,-1.000606,-0.441946,-0.187915,0.887862,0.665848,-0.134778,0.303190,1.019404,-1.303170,-0.687979,-1.080943,0.154386,0.029110,2.043002,0.774456,-1.547545,0.572135,-0.480437,-1.742977,0.595201,-1.415298,2.218201,0.336722,0.098689,1.697670,1.205692,0.807449,0.434828,-0.655677,0.406066,1.827992,1.647240,2.053668
variable_543,0.221534,-1.076176,0.250706,1.614561,-0.050801,-0.654262,0.492326,-1.019611,-1.163606,-0.649720,0.812492,0.863879,1.660006,0.109265,0.133591,1.844228,-0.583619,1.101648,-0.116259,0.232992,-1.066686,1.591520,-1.176399,0.144564,-0.487359,-1.470375,0.902006,0.723856,0.418518,0.280188,1.346967,2.057281,-1.450191,0.458156,-0.178452,-0.621005,0.200093,1.871700,1.054751,-0.627565,-0.006291,0.205371,-1.627945,0.807134,1.263384,-1.626962,0.118845,0.847257,-0.735916,-0.753417,-0.246900,-0.618821,-0.388494,-1.511703,-0.318486,-1.067656,1.161108,-2.425508,-1.172931,1.330889,0.968873,0.403499,-0.526043,0.690660,1.842418,-0.399486,1.577124,-0.320359,0.217662,0.187663,0.067915,-0.181176,1.198097,-0.729137,-2.036743,2.800996,-0.103287,0.005309,-0.326835,-0.922626,0.260435,-1.960200,0.157620,0.602478,-0.677482,0.002863,1.639833,-0.351614,0.615420,0.201569,-0.017011,-0.813158,0.195929,0.518319,0.276387,0.060944,-0.670426,0.283224,-0.362276,-0.114417
variable_544,-0.548289,-0.094594,0.470869,-0.243102,2.707413,0.581324,-0.424790,0.726272,1.102952,-2.603812,0.796882,-0.349069,0.133548,-0.130666,-0.594895,0.706903,-1.053779,-0.192662,-1.034909,0.012001,0.175385,0.050613,-0.779464,-1.806625,0.332750,-0.285798,-0.511881,-1.653481,-2.479706,-0.562472,0.562486,-0.197296,0.414759,0.209154,0.682882,0.678514,-1.767956,0.748956,0.409130,1.104903,0.480347,-2.342286,-1.001088,0.813477,1.116255,-0.656075,0.635740,-0.041556,0.299483,-0.098028,-0.766717,-0.222297,-1.572323,-1.034720,1.132996,-1.634723,-0.764591,0.284871,1.293284,-0.781487,0.895941,0.136430,-0.192761,-0.159290,0.783655,0.197662,-1.383943,-0.674148,0.394070,-0.701664,0.476996,0.714490,-1.357866,-0.183274,-1.107557,-0.673224,-1.323574,0.869932,-0.941242,-1.211664,-0.315171,0.627338,-0.105963,-0.977333,-0.463201,1.036224,-0.309083,-1.530672,-0.852390,0.815067,0.511590,0.206019,-1.392195,0.940615,1.059915,0.811722,0.482621,0.861329,0.111019,-0.778218
variable_545,-4.270142,-2.307800,-2.773411,-2.952010,-2.228666,-4.048322,-2.563757,-2.075301,-1.137786,-1.463466,-3.924896,-0.402519,-1.602021,-2.344066,-3.403519,-2.233536,-3.190037,-2.697508,0.115725,-2.583172,-1.468325,-3.018540,-3.647969,-2.230314,-1.174569,-4.368052,-2.653391,-3.031367,-3.147086,-3.994978,-1.607044,-2.287263,-1.656916,-1.730079,-5.427639,-3.135947,-3.163100,-1.747491,-3.076763,-3.859615,-2.765538,-2.416786,-2.989745,-4.608179,-2.810899,-2.961321,-1.049045,-3.739029,-0.613457,-1.408525,1.212852,1.394027,1.457140,1.838965,3.328777,3.387316,1.660755,2.470972,1.981972,1.348278,3.704525,3.613007,2.232808,4.127421,1.502728,2.453589,2.804033,0.830733,3.000291,1.849759,1.668386,3.716538,1.162965,1.146704,1.596066,1.632851,2.778641,2.983770,2.628800,1.952066,2.176295,2.573648,3.341277,0.832470,2.239905,2.041930,2.017360,4.041474,2.816738,2.137578,2.736020,5.424159,2.728212,2.253293,2.229197,2.692244,3.290727,2.752351,2.782581,3.322687
variable_546,-0.939274,-0.145992,0.458036,0.429537,0.154872,-0.269813,-0.984647,-1.028664,-0.182330,2.254496,2.091627,-1.760653,-0.164606,0.013338,0.906632,-0.877616,-0.239750,0.369494,-0.995350,0.752624,-1.162606,0.309275,-1.210723,1.252909,0.040921,-0.893704,-1.332286,-2.415925,-0.686407,-0.492520,2.541842,0.764133,-0.044087,-0.024615,2.495295,-0.560865,1.481961,-2.044334,-0.686595,-0.519203,-0.012420,0.371804,0.424319,-0.481703,-1.568758,-1.221063,0.255862,0.365488,0.683435,0.891449,0.405312,1.929216,1.117942,0.571719,0.069892,-0.378976,0.718472,1.341064,-0.861734,-1.744725,0.063151,-0.703907,-0.648607,1.512856,-0.047220,1.358242,1.035917,-0.249918,-0.803278,-0.219149,0.760379,2.888727,-0.042411,-0.056900,-0.466957,-1.728138,0.423923,-0.869603,-0.367971,-1.609507,0.141787,-0.392650,-2.792446,-0.369936,-1.343417,0.231987,-0.701740,0.648367,1.671766,-1.039900,0.259071,0.997274,-0.052668,-0.267617,-0.293736,-1.560455,1.911390,-1.390511,-0.506012,0.028788
variable_547,-0.856124,-2.056304,-0.716398,2.116214,2.802618,-0.695344,0.810417,-2.399491,-0.509509,0.000703,-0.245013,-1.355723,0.130886,-0.345010,0.779553,0.906488,1.074113,0.371432,-0.343379,-0.300837,-1.029942,0.055141,0.857562,-0.657997,0.272889,-1.958013,1.595150,1.807352,1.372301,-1.425816,0.296910,0.579844,0.285294,-0.289488,-2.306677,-2.979564,-0.357509,-0.579415,1.376438,1.465750,-1.188936,-1.502827,-1.333975,0.423684,0.637336,1.869808,1.561744,0.522142,0.750503,-1.237507,-0.562427,0.576078,0.357350,-0.886987,1.139122,0.600361,0.906405,0.306557,0.882732,-0.979920,-0.229049,1.687531,0.361757,-0.188960,-0.823124,0.394582,0.375737,0.188159,1.275871,-0.154424,0.167194,0.601189,-0.173216,-0.902089,-0.856924,-0.911406,-0.949548,-1.195560,-0.440414,1.048010,-0.647344,0.625013,1.098489,0.518230,-0.393469,-1.423269,-1.364259,-0.383781,-1.626629,1.013279,-0.973046,-1.236720,0.907832,0.688247,-0.739429,-0.137332,-0.625503,-0.591973,1.170606,-2.102102
variable_548,-0.236938,-1.005922,0.977261,0.205052,0.470970,-0.315850,-0.423452,-0.560185,-1.016722,-1.663268,0.643576,1.448420,-2.062791,-0.713554,-0.007768,1.299135,0.978675,-0.421508,0.221114,-1.076093,-1.346091,0.271180,-0.141736,0.840481,-0.494192,1.664597,0.065386,0.178996,0.449078,0.797083,0.247852,0.069099,-1.174337,1.021359,1.492636,-0.193189,-0.081552,-0.598490,-1.102857,-0.222684,0.769563,1.087454,0.395687,0.092716,-0.146461,1.723163,0.497293,-1.139693,0.605186,-0.899920,-1.503375,0.363977,-0.239423,-1.677213,-1.500712,1.509988,-0.419283,0.906995,-1.758842,-0.688583,0.147858,0.161690,-1.481942,-0.332902,-0.561136,-0.220807,0.216873,-1.939655,-0.008133,-0.563988,0.745482,0.864164,1.005149,-0.091557,0.373957,0.063811,-0.079372,-1.364981,0.477460,-0.612930,0.855067,0.076375,0.150209,-2.345704,0.415940,0.889830,0.568500,1.832853,-0.456593,0.594301,0.723143,-1.274486,-1.162979,0.593084,-0.728874,2.527207,-1.333067,-0.916370,2.460162,-0.205786
variable_549,1.754766,0.851099,0.176313,-1.429304,0.727122,0.738960,-1.070507,0.990973,0.534433,1.214373,-1.058851,-0.684311,-1.255485,1.052312,-0.042895,0.859000,-1.812264,1.697566,0.567413,1.478768,0.352967,-2.378115,-0.215307,0.268768,0.619388,-0.006016,1.632857,0.634741,-0.060387,2.136189,0.891230,0.397240,-0.030293,-0.154307,-1.363806,-0.655031,-0.133050,0.381031,1.109769,0.533417,-0.460759,1.137965,0.494726,-1.318390,0.919934,0.837099,-1.692804,-0.108377,-0.346765,-0.400541,1.709166,-0.611364,-0.102631,-1.776435,0.704272,1.109170,0.035670,0.094522,-0.357724,0.968632,-0.167821,0.249784,-0.863660,0.992484,0.542827,-0.657006,-0.555528,0.428825,-0.401611,1.690519,-1.762507,1.534112,-0.085006,-1.338766,-1.915273,1.598547,0.018354,0.444216,-1.181697,-0.300149,0.488193,0.620586,0.293280,0.082105,-0.587577,0.405395,0.010672,1.243829,0.293164,0.605341,-0.557509,-1.405578,0.149255,-0.454381,0.657607,-0.280520,-0.777345,1.061808,0.916433,1.269840
variable_550,-0.053772,0.376562,-1.036097,0.074927,-0.324074,-0.214040,0.655398,1.320730,0.324115,-0.046618,0.565366,2.311242,0.117170,-0.249061,0.660757,0.436163,-0.416503,0.957423,-1.050697,-1.352707,-0.709075,-0.344809,-0.811783,0.573136,-0.293190,1.121489,-0.256900,-0.807098,0.819450,-0.070993,1.162819,-0.654817,-0.388552,1.016156,-1.365965,0.110437,0.145826,1.684441,-0.645568,-0.593295,-1.026654,0.774102,1.057402,-2.479601,-0.832438,0.008766,-0.743490,0.068287,-1.347713,-0.593594,-0.934048,-1.482912,0.557234,-1.015838,1.278757,0.218929,-0.844111,2.573391,-0.207266,0.352018,-1.279339,1.295480,0.562820,2.555081,1.107612,0.537237,-0.141210,0.571953,1.358036,1.197471,-0.353425,0.709694,-1.086115,0.023231,-0.385162,0.041940,0.695562,-0.074223,-1.588014,-1.320945,-0.391005,-0.941526,0.681395,-0.761766,1.318287,0.613631,1.310293,0.524217,-0.440207,-0.973633,0.288234,0.110262,-0.328289,-0.499786,-0.248003,-0.117155,-0.115825,0.159199,2.427581,-0.791455
variable_551,-0.539085,-0.536523,-0.848928,0.940049,0.864280,-0.334495,0.468411,-0.316065,-1.461660,-0.721758,-0.990738,0.866237,-0.404000,-0.478790,-0.572791,1.083364,-0.243582,-2.198849,0.276577,0.504737,-1.724793,-2.005752,0.557576,0.734313,-0.674077,3.431969,0.909456,0.667646,0.322360,0.435379,0.869689,-0.621752,1.601539,0.087634,0.209959,0.101597,2.001641,0.060593,-0.610004,-0.382299,0.410497,1.833104,-1.696356,0.542810,1.982280,-1.423235,0.589959,-0.653496,-1.825219,-0.398400,-0.102038,-0.647775,0.585001,-0.780275,-2.010740,0.035086,-2.287512,-0.624243,0.446637,0.735985,-0.008994,2.083263,-0.115681,-0.255745,1.552335,0.816039,2.008243,-0.818002,0.207353,-1.487452,0.271288,-0.289643,-1.264000,-1.110196,-1.060594,1.319803,-0.639108,1.664528,-0.622619,0.544687,-0.927448,-0.735087,-1.840445,0.197863,-1.171038,0.660892,-0.079553,-0.485830,0.090293,0.660492,0.543227,-0.311451,-1.114244,-0.981474,-0.440710,-0.060136,-1.214950,-0.091704,-0.357253,-1.343638
variable_552,0.950922,0.120986,-1.734844,-1.389020,-0.789198,-0.243106,-0.940946,-0.560079,0.559174,-1.253114,0.718304,0.522792,1.052119,0.484916,-0.464437,0.103717,0.945278,0.472535,-0.113116,-0.608059,1.684139,1.133659,1.018706,-0.121569,0.197949,1.917554,-0.876208,-0.259320,0.032824,0.113551,1.094850,-1.143450,0.134362,2.039368,0.899867,0.113389,-1.239292,1.391252,-1.393058,0.983687,1.432619,2.213737,0.813788,0.649958,0.460128,1.232542,0.481832,2.026371,0.886713,-0.539489,-0.256352,1.468294,0.290237,0.706158,-0.681945,0.785773,-0.534378,0.286865,0.522065,-0.720782,-0.818775,-0.606596,0.521476,0.673632,-1.594928,-0.950897,0.328276,0.744530,-1.033783,-0.627061,1.069450,-0.658636,0.809587,0.442503,-0.239469,-1.105591,-0.516947,2.488351,-0.175531,-0.616000,-0.684935,-0.371361,0.222384,-0.764439,0.863712,1.363824,-0.813785,-0.950116,-1.246537,-0.902262,-0.682235,0.240330,-1.318710,-2.065820,0.283858,-1.199002,-0.284912,1.097545,-0.945494,-0.361598
variable_553,1.226152,1.136523,-0.871709,0.068765,-1.836752,-0.255717,-0.958914,0.046034,-1.216998,1.744815,-0.082052,0.055636,0.296998,0.649263,0.013033,0.538073,-0.091369,0.374369,-0.153664,-0.649179,1.299541,-1.476222,-0.775316,0.337737,-1.374669,1.159332,0.535120,-1.431456,0.233944,0.747480,-0.468121,0.322592,1.652631,0.204912,0.107104,0.003297,1.276530,-1.725178,-1.147354,-1.439200,-0.331186,0.333183,0.067552,-0.093943,-0.286757,-0.358705,-0.090062,1.004634,-1.099053,-0.153517,0.569384,-1.645269,-0.141613,0.388627,-0.394598,1.146289,0.633633,-0.397605,0.495004,0.238608,-0.829374,1.272888,0.957668,1.179537,-0.077191,-0.865895,-0.322016,-0.083892,0.276922,0.341479,-0.513880,0.203187,0.210046,1.540718,-0.075408,-1.029885,-0.562683,0.057182,0.494396,-0.491589,1.306585,-0.605789,-0.491462,1.868147,-0.054412,-0.663831,-0.192352,-0.506081,0.742710,0.371211,0.852701,-1.087341,0.654310,-0.481709,-0.667807,0.331643,0.731805,1.381401,2.363231,-0.748254
variable_554,-1.260281,-1.155750,-0.026771,-0.503421,1.182757,-0.910563,0.215532,-2.046653,0.655646,1.174773,0.855838,-0.093859,-0.280275,0.164950,-0.814562,-0.450389,0.755584,-1.283185,0.126174,1.788503,-1.351023,0.056643,-1.048135,1.248816,-1.426004,0.956467,-0.763906,-0.813305,0.420290,-0.291657,-1.808248,0.483011,-0.507006,-0.587529,0.407956,1.445444,-1.752456,-0.010863,-0.103383,0.724914,0.503368,0.896714,-0.606115,0.908973,3.112758,-0.355416,1.444388,0.797775,1.012084,-0.381615,-0.929701,-1.910162,-0.221031,-0.362924,2.037666,0.434761,1.297596,0.226997,-0.029489,1.034005,-0.745698,0.657885,-0.725494,0.864009,1.602046,-0.173365,1.526320,0.790362,2.300478,0.887916,0.038340,0.708594,-0.020646,2.077559,0.767109,-0.048082,-0.391627,0.339818,0.713173,-0.049512,1.392722,-0.641374,-1.606408,0.537819,1.187951,-1.227270,1.552354,0.676354,1.780833,0.389278,1.731885,-0.368015,0.764777,0.338827,0.885068,-0.433552,-0.214154,0.302900,-0.701417,0.472696
variable_555,0.305073,0.289184,0.896068,-0.027062,-1.498884,-0.583415,0.031790,-0.122346,-0.300680,-2.161447,-1.178773,-0.793157,0.621410,0.622430,1.315286,0.965890,1.336770,0.601328,-0.779174,1.123589,-0.532646,1.260741,-0.374976,-0.077888,1.608715,0.709007,1.652836,-0.876210,-2.188777,-0.128042,0.024646,-0.287818,-0.367370,-0.327057,0.430348,-0.721682,0.261972,0.303060,-1.328918,-0.978055,-0.671801,0.829490,-1.243340,-0.994396,0.677450,-0.238616,1.641042,1.028226,1.182241,-0.522369,-2.603996,0.051116,0.156281,0.130908,0.211362,-0.845405,-0.461079,-0.462431,-0.277853,0.023752,1.197487,0.351043,0.497602,0.530605,-1.204620,2.259380,-1.005820,-0.732365,-0.918659,0.702356,-1.559807,-1.021140,-1.835057,1.144802,-0.628719,-0.501541,0.779438,-0.937140,0.269135,-0.054114,0.386340,0.583579,0.280617,-1.409089,0.207884,1.085788,-0.633081,-0.379965,1.577993,-1.272132,-0.165845,-1.962999,0.638594,-0.020778,-0.538264,0.104282,-1.106430,-0.318391,0.083388,-1.500630
variable_556,-0.464172,-0.662683,1.155460,-0.727523,0.932067,-2.399852,0.299316,0.815974,-0.037286,-0.313865,-0.925528,0.015849,0.123258,0.450955,-0.006151,0.273075,0.231287,0.309100,0.604044,-0.440189,1.144187,-0.629197,-0.048362,-0.726034,-0.411721,1.785903,-1.907805,0.667780,0.278504,1.404685,-1.024098,-0.486022,0.139216,-0.611548,-0.388554,-1.215943,0.038198,1.127065,0.805821,-0.499273,1.811435,0.821554,-0.664715,-2.298102,-0.340812,-2.664166,1.248333,-1.069644,0.093685,-2.829286,0.002288,-0.211546,1.605986,-0.712748,-0.414080,1.323588,0.146937,-0.055149,0.469884,-0.558356,-0.170092,-0.005262,1.485765,-0.015628,0.408542,-0.243419,-0.619818,0.054903,0.205914,0.050539,0.950479,-1.784655,-0.055443,0.846165,-0.183767,1.310374,-0.732521,-1.038952,0.982215,-0.438968,1.277304,-0.193940,0.550688,-1.404908,0.733252,-0.315488,1.244680,-1.143007,0.274153,0.141786,-1.093673,-1.409927,0.146774,-0.537231,1.214170,0.322146,1.153453,1.547114,0.226191,-0.380794
