variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_432,-0.794406,1.550009,1.068023,2.027564,-0.117441,0.353117,-1.739519,1.240716,-0.007179,1.127558,0.028117,0.550165,-0.988708,0.173907,-1.320207,1.534822,0.795135,1.009334,-0.565052,-0.122650,0.896925,-0.659302,1.110169,1.103005,0.035365,0.747780,-0.567016,0.193275,-2.267161,1.612986,-0.894164,0.998158,0.295083,-1.970718,-0.542544,1.744460,-0.089608,-0.911841,0.955426,-0.498134,0.063747,0.879031,0.636242,0.568134,-0.444814,-1.613636,-0.629789,0.037058,0.825693,1.250472,0.195041,0.860149,1.824574,1.251085,-0.556053,0.797533,-0.977111,-1.175759,-0.656193,-1.158553,1.532342,1.099288,-0.095854,-1.644030,-0.139922,0.295375,0.833817,-0.425906,-1.113612,-0.167433,-0.747511,-0.926466,-1.245132,1.519607,0.362943,-0.724764,1.462778,0.924681,0.822127,-1.022772,1.363169,-0.134867,0.031709,0.684085,0.099656,-0.649372,-1.213209,-2.129558,-0.444032,0.745744,-0.163813,0.548818,-0.149695,1.706789,0.391242,-2.229532,1.647993,-0.989928,-0.651990,0.464468
variable_433,-0.216222,-0.705900,0.425271,-1.210694,1.190550,0.734918,-0.289060,0.464362,-0.349532,0.755166,-1.330585,0.166432,-0.012176,0.501678,1.482163,1.456324,0.494350,1.692172,0.009928,1.529385,-0.749895,0.229242,1.416437,0.500528,0.266216,-0.094294,0.925159,-0.256674,1.120511,-0.734281,0.215378,2.019774,-0.251039,0.749277,-1.481637,1.061392,-1.225982,-0.382611,-0.118981,0.553910,0.242526,-0.451327,-0.995812,-0.841330,-0.764478,-0.041368,-1.240206,-1.192061,-0.880050,-1.552554,0.267323,-1.504874,1.149415,1.472788,-0.104970,-0.319707,0.942039,0.894191,-0.243481,0.708528,0.596010,1.051320,-0.368417,-0.518206,-1.040008,0.630901,1.057946,-0.637587,-1.558861,1.430944,-0.795079,2.025216,0.583494,-1.599916,1.010007,0.104268,1.274447,0.762115,-0.550364,1.441824,1.359225,2.409811,-0.252403,2.249613,0.529295,-0.523772,0.087634,-0.757339,0.471000,-0.648965,0.612382,-2.633648,1.041036,-2.275681,-1.673910,-0.276544,1.406846,0.781051,0.550136,-1.386321
variable_434,0.942444,-0.749970,0.136210,-0.718862,0.569308,-1.106632,0.591560,1.340244,-0.204203,-2.625948,-0.225763,0.366217,-0.362481,0.510659,-0.411883,2.003105,-0.886239,-1.531647,-1.006289,-0.465972,1.724980,-0.690733,0.805623,0.442632,-2.534561,-1.208316,1.317310,-0.426788,-0.181901,0.487661,0.294086,1.010380,0.142310,0.969853,0.178264,-0.052867,-0.089196,1.781408,1.143477,-0.810142,1.499679,0.185768,-0.550330,2.135721,-0.456427,-0.582623,-0.944297,0.952933,-0.459531,-0.095522,-0.496968,-0.878328,1.216602,0.318805,-0.468318,0.006688,-1.103982,1.186719,-0.825329,0.208966,-0.128900,-0.834210,0.103666,1.564594,-0.346474,0.248009,0.382519,-1.589729,-0.946581,-0.229632,-2.787532,0.183019,-0.576267,1.246618,-0.833109,0.616655,-0.127338,0.628760,-0.943511,-0.691826,-0.971518,0.472025,1.357139,0.053962,-0.915334,-0.641788,0.560986,-0.819263,-0.155583,0.425013,0.033139,1.526931,-0.119543,1.532255,-0.134748,-1.836915,0.254577,0.623608,0.257646,1.323278
variable_435,-0.349503,-0.026109,1.767961,1.657417,0.863779,2.999503,-1.649920,-1.190027,2.155116,1.160514,-0.606812,0.268320,-1.265771,0.055886,-0.048375,0.497820,-0.410137,1.262783,0.405792,0.641412,-0.529523,0.773192,0.287513,-0.940335,0.344900,-0.294152,-1.370265,0.564032,0.146070,-0.530038,-1.534203,-1.021026,0.226617,1.251662,-0.322175,-0.026521,0.550000,0.276016,1.634617,0.384262,1.100943,0.716977,1.726640,-1.372606,2.731367,0.124869,1.122943,0.182072,-2.147767,0.410948,0.856572,0.244218,1.670526,0.521107,0.072201,-1.472143,0.935249,-1.429805,-0.369029,-0.398396,-0.933602,0.239000,-0.236636,-0.484615,0.030141,1.888679,0.298101,0.097152,-1.380177,0.309079,-0.868651,0.413669,-0.667591,-1.120652,-0.976554,0.668382,2.752768,0.676725,0.833178,0.015537,0.185961,-0.490714,1.052089,0.676829,-0.920925,1.010711,-1.049467,0.125404,-0.861707,-0.813779,1.401406,0.340263,1.760058,0.251558,1.261571,0.355689,1.572933,1.011337,-0.780936,0.708417
variable_436,0.887977,-0.085383,-0.190304,2.154719,-0.019432,-0.361936,2.956633,0.302707,-0.560918,-0.233340,-0.560706,-0.592806,0.349101,1.876211,0.841209,0.915433,1.017298,-0.173428,0.671445,0.555033,0.450305,-0.164564,0.506021,0.390963,-0.430974,-1.543521,0.488508,-0.982233,1.250279,1.101194,-0.062704,0.953849,-0.968283,-2.031202,-0.631984,-2.178492,-1.765662,0.432999,0.317923,-1.448053,2.435991,2.285926,-2.669862,0.706324,-0.561012,0.632901,1.140954,-1.736128,0.903821,-1.236891,-0.066966,-0.473577,1.084129,1.100454,0.276892,-0.060291,0.682109,1.553639,0.662186,-0.523680,-0.461110,-0.569799,0.212724,-0.425737,-1.118523,1.797621,-1.369067,-2.809715,-0.058329,0.448311,0.434482,-0.587124,-0.273987,0.901482,-1.078043,1.879341,-0.446223,-0.891476,-1.367618,-1.288158,0.779488,0.017787,0.590906,1.024789,2.327904,0.341066,-0.591501,1.043942,0.110450,1.125652,1.018495,0.828427,0.522592,-0.340668,1.640573,-1.208921,-2.377960,1.447752,0.628502,0.356290
variable_437,1.647148,0.414743,0.248505,0.019509,-0.221980,1.984658,-0.514154,-1.761907,-0.250575,-0.449569,-0.024883,-2.478868,0.790545,-0.591154,0.204715,-0.670391,-0.764913,0.321197,-0.795817,-0.341947,-1.918615,1.309582,0.857360,-0.663019,-0.798935,-0.841127,-1.496692,-1.144132,0.375797,-0.031450,0.522986,0.471849,-0.684769,3.232608,1.264787,-0.431753,0.551368,0.758855,-2.411713,0.891043,0.542680,-0.898616,-0.182658,1.004950,-0.460260,-1.602103,0.455794,1.225814,-1.820869,0.293564,-0.771819,-0.866977,-0.021079,0.985747,1.149268,-0.048836,1.038491,-0.339076,2.456004,-1.157240,1.484875,-2.777597,0.132489,-1.155099,-0.257490,0.899760,0.195207,-0.343933,0.105162,0.506464,0.831622,0.326035,-1.438930,-0.188813,-1.529239,0.858650,-0.214772,-1.976930,1.481066,1.280927,0.816221,-0.288468,1.897801,2.154779,-0.499000,0.197247,0.408439,-0.626614,1.835948,1.742357,0.030729,0.482364,-0.108955,-0.322826,1.276970,0.874332,0.860623,-1.014989,-0.569758,1.184263
variable_438,-0.242491,1.409750,-0.452407,-0.967849,-0.959329,0.672338,0.731914,-0.623624,0.127387,-1.383378,-0.550174,0.612564,-0.223801,0.829907,0.600520,0.397311,1.630201,-1.025976,0.250195,0.231508,-1.667947,-0.627106,-0.199545,-0.637529,-0.787559,-0.423833,1.558451,-0.556369,0.318453,0.001024,1.703759,-1.537301,-0.124117,-0.749060,0.250798,0.886451,0.063713,0.713297,0.938614,-0.005204,1.442544,1.691437,-0.103819,0.182922,0.299904,0.295932,-0.499937,-0.317954,-1.408244,-0.225453,0.269549,-1.074720,0.747964,-0.202030,-0.658185,0.206727,-1.149599,1.609312,1.525679,-1.775016,1.341807,-0.624707,0.468403,0.524073,0.973657,1.190596,-0.542909,1.618547,0.298951,-1.233446,1.711314,0.416635,0.012349,-2.505262,-0.483857,-1.367111,1.953276,1.259485,1.133864,-0.986177,0.438353,-1.260371,-0.855539,-0.596914,0.076674,0.137277,-0.993035,1.053263,-0.809439,-0.437916,-0.613327,-0.781731,-1.178188,-1.254069,1.128163,0.301631,-0.776625,-0.577048,-0.762445,0.081737
variable_439,-0.511705,0.155936,-0.359564,-1.010432,0.539290,-0.081681,-0.449178,-1.063522,-0.382568,0.062944,-0.487897,0.220573,0.392137,0.074626,0.553095,1.529303,2.362757,-1.440803,0.750971,0.096561,-0.494860,-2.196255,-0.523551,-0.249203,0.746084,-1.763403,-0.171808,1.414616,-0.006237,0.450926,-0.970192,-0.588862,0.613987,1.708437,-0.044199,-0.400488,-0.036126,0.569948,-0.134926,1.055332,-0.228702,-0.346586,0.837613,0.097765,0.056697,-0.171024,0.735817,0.582588,-0.934711,0.096882,-0.980721,-0.848227,-1.381856,0.641370,0.374195,1.146739,0.809165,-0.329453,1.721077,-0.385173,-0.654277,0.613398,0.546883,-0.925614,1.148731,0.833975,-0.577349,1.669117,-0.352356,-1.855997,1.009623,-1.125747,0.573743,-0.503097,-0.490723,0.353795,-0.139977,-1.777763,-0.719373,0.372249,0.204310,-1.716255,0.809059,-1.616421,0.499861,1.969099,-1.361347,-0.038382,1.123304,0.717096,-1.079727,2.427612,0.224320,0.038425,-0.743521,-0.604157,-0.416710,-1.540738,-0.947613,-0.841526
variable_440,-0.478746,-0.447481,-0.891430,0.058199,1.776688,0.848002,-0.303859,0.233284,0.648333,0.942550,1.448670,0.731576,-0.186696,-1.447813,1.600581,0.487072,0.697818,0.582380,1.088502,0.483861,-0.274169,-1.297450,-0.364025,0.621199,0.402685,1.068376,-0.136694,1.071923,-0.037273,-0.317299,-0.286307,-0.527776,-0.875876,-0.024975,-0.888393,-1.337252,-0.859523,0.856861,0.893859,0.591509,3.367161,-0.163878,-0.818763,1.446626,-0.414496,-0.361308,1.965655,1.115541,1.383644,0.324103,1.125758,-1.514753,-0.146560,-0.167787,-0.205940,-0.840432,3.007914,-1.119995,1.397190,0.391622,-1.873972,1.148465,0.108945,0.684235,-1.487407,-1.059556,0.122733,1.547554,-1.921468,-0.894409,0.280566,1.442563,-0.050478,-0.314432,-0.224647,1.040388,-1.316722,-0.725730,2.496420,1.388221,1.802560,-0.672451,1.121220,0.351288,1.360134,-1.059497,-0.877564,0.852441,1.151614,-0.969173,-0.269655,-0.018191,0.322059,1.108969,-1.504734,-0.772837,-0.868228,1.750360,2.221264,-1.271790
variable_441,0.529126,0.564768,0.400479,0.394057,-0.214436,0.812134,0.194585,0.915796,0.894828,-0.168740,-0.451551,0.307234,2.481024,0.483263,-0.611348,-2.017599,-0.627308,-0.002478,-0.305080,0.452245,-0.011861,0.170283,1.443265,0.678025,-1.142201,1.090765,-0.511013,-0.220136,-0.519828,0.555166,-1.489644,0.760573,2.075782,-0.517956,2.088422,-1.925577,0.262564,-0.046099,1.863956,-0.771548,-1.625783,-0.532299,0.395027,-0.018224,2.623292,0.705727,-0.566119,1.180993,0.823938,-0.770963,-0.857945,0.668924,-0.807638,0.378063,-0.985457,-1.230085,0.144280,1.028924,0.334298,-1.157273,1.894912,-0.490692,-2.046502,-0.610981,1.059100,0.135098,0.739021,0.478547,-1.689703,0.937006,-0.671095,0.451905,-0.150448,-0.896432,0.847973,0.215867,-0.063913,0.037927,-0.331407,-0.737128,-0.162755,1.167323,0.234219,0.958579,-0.396736,-0.776414,-1.635782,0.025286,-0.378224,-0.325931,1.947050,-0.407453,-2.208454,-0.118076,-0.466590,-0.151837,0.073161,0.067553,0.816374,-1.632914
variable_442,-1.792874,-0.434340,1.145131,0.513769,-0.037263,-0.677554,1.036301,-0.609063,0.428091,1.317999,-0.342023,0.246418,0.148607,0.349988,0.348976,-0.063202,-0.218680,-0.696401,1.744620,-0.090845,-0.494329,1.517655,-0.646793,0.036008,-2.388579,0.863561,2.163286,1.562785,-0.050223,-1.205335,-1.860138,0.411903,1.572984,-0.601758,0.322079,1.674800,-1.694472,0.169115,1.127859,-0.978714,1.177142,0.867632,2.179615,-1.030324,0.969358,-1.021257,0.756766,0.275920,-0.333574,-0.510113,0.860978,0.688624,0.818612,0.107816,0.071589,-1.455096,-0.155205,-0.557443,0.550362,-0.694477,1.356851,-0.203142,2.502005,-0.420391,0.954736,-0.420245,0.852959,1.168506,1.384441,1.122346,0.034423,-1.192066,-1.466884,0.328887,1.387594,0.896279,-0.721410,-0.291931,-1.153958,0.773957,-0.911758,-0.309276,-0.951266,-1.979262,-0.679094,0.364548,1.021494,0.829225,-0.632816,2.163472,-0.647773,-0.345402,-0.003035,-0.248718,-1.291199,-0.102213,0.003135,-1.555952,0.214207,-0.776680
variable_443,-0.045755,-0.090706,1.176289,-0.309605,0.148252,0.267266,-0.571819,-0.064406,-0.235171,0.419313,-0.578820,1.599270,-0.619410,-1.108989,0.618106,0.448064,-0.214693,-0.817188,-0.781243,0.640520,-0.016409,1.813401,1.032776,2.571784,0.984624,-0.239836,1.254483,-1.791358,0.896740,-2.093030,0.378456,-0.295718,-0.471875,-1.469888,0.949645,1.226332,0.052915,1.223803,-0.377370,-0.201815,0.363610,1.034094,-0.293243,1.010198,0.603204,0.724516,-0.720701,-1.221579,0.130688,0.242825,-2.460610,-1.018624,0.591055,0.093197,-1.776161,1.431511,0.724564,0.723130,0.379038,-0.015695,-1.297586,0.755020,-0.859712,-0.325403,-1.235867,0.112396,2.417441,-1.579863,-0.043818,0.042240,-1.377171,-0.566763,-1.023448,-1.822040,0.202309,0.625312,-1.140181,-1.677064,-1.264498,-0.336357,-1.178576,-1.159194,-0.503989,-0.928147,0.283137,-2.711146,-1.439433,0.725236,0.147065,0.886103,-0.988456,-0.861238,-0.565465,-1.805257,-0.325800,-1.741388,-0.260457,0.965125,1.173396,-0.257047
variable_444,1.345858,-1.348764,0.122007,1.720510,-1.425719,-1.588375,2.253231,0.912504,0.769547,-1.481292,0.872799,0.710240,1.220458,-0.027281,0.584573,0.364417,1.087794,-0.309081,-0.027388,-0.889422,-0.811383,0.394130,-0.452365,-2.160781,0.891925,-0.652279,-0.262501,1.342316,0.475755,3.067663,0.214495,-0.464142,0.600941,0.745353,-0.902396,0.747068,-0.410222,0.035774,-0.732905,-1.004142,0.480101,0.106399,-0.065442,0.991440,0.837412,0.795221,-0.457833,1.930656,1.503125,0.672195,-0.112564,0.366725,-0.027976,-0.492578,-0.161796,0.390652,-0.306958,1.315065,1.662613,-0.594186,-0.268917,1.463859,0.700606,1.430296,-0.715071,-1.017373,-1.197434,-0.263470,0.334557,-0.253606,1.394229,-0.580836,-1.087305,0.151550,-0.451850,0.813724,1.398186,-0.549601,-0.843086,1.211144,0.556004,-1.796637,2.072191,-0.449007,-2.431505,0.314849,0.274671,-0.615520,-1.078451,0.423775,0.599323,0.821697,0.699050,0.827079,0.184714,0.970775,-1.251163,-0.080293,0.515787,-0.431485
variable_445,-0.318242,-0.648379,1.539723,0.052625,1.012562,0.668040,-1.268249,-0.480721,0.105519,0.775798,-0.030308,-0.846513,-1.144036,0.511111,0.196506,1.758688,-1.298478,0.318765,1.839582,0.054447,-0.490672,0.450321,-1.876130,0.710215,0.154277,0.694895,0.429612,0.309207,0.373712,-0.400550,-1.128326,-0.644972,-0.193099,0.683005,0.639196,0.162082,-0.056577,0.051651,0.145896,0.223450,-0.876629,1.119780,0.390721,-0.017288,-0.846126,0.822516,-0.277850,0.109478,0.135598,-0.722691,0.031625,0.346612,0.149032,-0.988975,0.681171,0.543263,-1.151351,-0.560102,0.341037,2.404318,-1.135775,0.153882,-0.465491,-0.506276,1.233085,0.969826,1.844316,1.690809,-0.483865,-1.209365,-0.918631,-0.785404,-0.694883,-0.451791,0.965538,0.518366,-1.026915,0.381860,2.127322,-0.933340,0.658932,-1.176461,0.920111,-1.710176,0.703876,-0.773884,0.031182,0.366508,0.298168,2.057310,0.265900,0.451712,-1.327496,-0.480638,-0.761517,0.254697,-0.443848,-0.467295,-0.288540,-1.368720
variable_446,-0.529973,-1.173899,0.639367,1.564898,-0.608641,-0.135216,0.310438,0.785633,-0.848532,0.075698,-0.025106,-1.414225,0.792775,-0.385893,0.159559,-0.104041,-0.210744,-1.606525,-0.399931,-0.219821,-1.187139,-0.378346,-0.954743,0.333777,-0.209643,-1.724756,1.313473,-1.791197,1.018478,-0.949370,-0.829437,1.241947,0.954231,-1.665224,0.012729,-0.420461,-1.267827,-0.139710,1.190211,-1.699393,-1.173172,-0.602649,0.225392,-2.253045,-0.494511,0.768588,0.348667,-1.881529,0.516181,1.686189,1.703819,-0.895526,0.057774,0.601476,-0.752152,1.599696,-1.000426,0.380749,-1.027659,0.028122,1.369016,0.630568,0.815719,-0.260135,-1.044222,0.566298,-2.044395,-1.194586,0.673187,0.265153,-1.064339,-0.628287,-0.192003,-2.577556,0.020416,1.252459,0.063693,0.124494,-0.182676,0.521016,-0.487776,1.897160,-0.169585,-0.219185,0.414985,-0.210118,-0.646292,-0.870374,-2.117565,0.700410,-0.514795,-0.200661,0.160641,-0.929314,0.322050,0.221667,0.089098,-1.076345,-0.489368,-0.884724
variable_447,1.694577,-0.862791,0.100169,0.074833,0.931564,-1.357228,1.059910,0.776989,-0.240492,0.908788,-1.292368,1.207594,-0.377668,0.588508,-0.358123,-0.135617,-0.127184,0.712838,-0.584086,0.966509,0.446764,-0.525775,0.780937,0.268665,-0.308946,0.363994,-0.470852,-0.473742,0.517154,1.589693,-1.081734,-0.601024,-0.994416,-0.670283,0.358096,-1.111816,0.455074,0.257881,-1.714154,-1.539109,1.140581,1.739459,-0.808570,-1.671979,-1.117162,0.520437,0.992880,1.975233,3.046039,1.067649,0.552933,-0.023956,0.226377,-0.528950,1.768795,0.195886,0.449015,-0.821105,-0.275052,-0.491008,0.107877,0.373536,-0.542937,-0.549944,1.209946,-0.556322,-0.107407,0.725418,-0.968267,-0.489650,-0.704531,-0.313406,-0.783443,0.150284,-0.380267,-0.965998,-1.017041,0.021937,-0.664116,1.606257,1.668708,-0.451179,1.546705,0.430731,1.796295,0.677160,-0.354790,-1.748487,0.290856,0.400837,-0.055367,-2.213906,-1.257103,0.890544,1.057919,1.122606,1.726243,0.445551,-1.214425,-0.873144
variable_448,2.094414,-1.992637,0.767993,0.510477,-0.185540,0.719544,1.234263,0.024643,-1.594348,0.262201,0.393791,0.740428,0.923686,2.169762,-0.183506,-0.509947,-0.604914,0.685643,-0.682982,2.127620,-0.850268,1.012999,-0.151364,1.738091,0.069239,-1.058364,0.111571,1.186280,-0.275996,-0.445056,-0.806195,-0.898682,-0.923481,-0.714912,-0.016426,0.879831,0.931117,0.333917,0.319504,-0.351309,0.755251,0.429503,-0.405537,-0.421702,-0.079620,0.297457,-2.117611,0.118620,-1.108622,-1.901822,0.943682,-0.957474,0.522376,0.583812,0.140157,0.173959,-0.108691,0.296487,-1.759452,-1.002154,-0.751803,1.254855,0.056881,-0.676262,-0.598271,0.529419,0.259504,-0.967274,-1.083560,0.689737,-1.070522,-1.954890,-0.859149,-0.464065,-1.186366,-0.705163,-0.100651,-0.582841,0.374304,-0.510119,1.049869,0.765366,-0.052944,0.941645,-0.728791,-0.892181,0.779583,1.677918,0.158321,1.109916,-0.676738,-0.163710,0.185893,-0.464764,0.425683,-0.927146,-1.321707,-0.010705,0.243758,3.073424
variable_449,0.126946,0.898439,0.278856,1.764908,1.159193,-0.489456,-0.031073,-0.661844,-0.116449,-0.973276,-1.025992,-0.694125,0.763996,-1.749071,0.453759,-2.424702,0.352299,-1.497659,-1.228358,-0.587017,0.690592,0.731614,1.163695,1.085337,1.143524,0.997017,-0.554261,0.985495,0.666803,-1.003166,-0.035016,-0.929909,0.198689,1.215759,0.029167,-0.510940,-0.580957,0.343823,-0.375784,0.831655,-0.542060,0.895104,0.870690,-0.980354,0.218179,0.990262,0.093357,-0.253179,-0.375080,-1.224007,1.113044,-1.530497,0.150379,-0.076125,1.037297,0.201978,0.651482,0.073834,0.611468,-0.223652,-0.579028,-0.031775,-0.130639,-0.652416,-0.296002,-0.556854,-1.964795,-0.261433,-2.658961,2.105568,-1.219976,-0.777486,-0.692858,-0.747998,-1.177527,0.911538,-0.864370,2.117686,-0.923729,-0.099208,0.340046,1.229171,-0.391219,1.349858,0.523918,-0.071229,0.829008,-0.898529,-0.046672,-0.470951,0.594221,-2.427520,-0.235392,0.029221,0.701746,-0.670748,2.765724,-1.307558,-1.633948,0.022706
variable_450,-0.822169,0.270143,0.788303,-0.548928,-0.110259,0.248488,1.124277,-1.830564,-1.561519,0.734088,-0.682483,-0.909960,0.816326,-0.562937,0.279342,-0.181911,1.266795,-0.424043,-0.777396,0.277549,0.095616,0.092751,0.141175,-0.183430,0.705949,-0.926988,0.414884,-0.474469,0.674478,-1.108530,-0.671049,2.261863,1.470787,2.328948,1.652333,0.381850,-0.448112,1.806982,-0.902993,-0.825312,0.701243,0.070614,1.966785,0.204675,-0.707948,-0.162291,-1.180812,0.293911,-1.086621,-0.960208,1.338399,0.972921,-0.809667,-2.130182,0.367160,-0.263563,-0.397002,-1.075830,3.041946,-0.797347,0.958463,0.297180,1.008692,-0.137889,-1.278681,1.101998,-0.368989,-0.215024,2.284995,0.148984,-0.329280,-1.119286,-0.073012,-0.602498,0.913254,0.033072,-0.521877,-0.040838,-2.350144,0.206297,1.223182,1.062605,0.586935,-0.859217,0.678664,-0.052718,1.956439,-0.487334,-3.139400,-0.268882,0.105344,-1.289295,0.676197,0.281191,-1.378406,-0.260099,0.999999,0.356445,-0.457933,-1.630191
variable_451,0.367393,-0.891570,-2.211535,0.908803,-1.350806,-2.251894,-1.955711,0.186505,-0.865742,-0.059589,-0.580731,0.414415,0.907395,0.111883,0.190929,-0.096451,-0.937227,1.228508,1.475347,1.714833,0.742246,2.645541,1.444199,-1.220938,-0.048159,-0.660010,-0.180177,0.086308,0.763862,-0.768143,-0.423101,0.117059,-0.032755,-0.300455,0.327401,0.677545,-0.455547,-0.329146,-0.317064,-0.906771,0.426917,0.412370,-0.746728,-0.144820,1.596172,-0.071704,-0.820329,-2.862108,-0.320680,-1.392944,-0.262469,0.474924,-1.244998,-0.195570,-0.607587,-0.776172,0.479812,-0.373142,-0.392992,0.469031,-2.063122,0.664425,-0.932504,-1.050817,0.265987,-0.688119,1.226693,-1.364629,1.163284,0.192897,2.561356,3.378492,-0.997000,-0.149477,-1.598174,-0.298802,0.692243,-0.688430,0.822105,-0.426215,-0.098940,-0.599796,-0.375733,1.422592,-0.475805,0.711639,-0.001652,-1.408557,2.517670,1.284317,-1.150442,0.687630,-0.254970,-1.168315,1.578059,1.156359,0.210381,-0.623643,0.420141,0.619486
variable_452,0.142353,-0.085683,0.544569,-1.301297,-1.056530,-0.304897,0.175149,-0.175272,0.027053,-1.245865,-0.601235,0.551850,-2.202118,-1.959483,-1.598065,-1.045363,-1.133187,-0.594956,-0.465111,-0.228216,1.309775,-0.640987,0.210525,-1.057766,0.378765,-2.383891,0.146170,0.505876,-0.684285,1.580138,-2.489572,0.223103,0.424000,0.016264,-0.786377,2.225548,-0.854216,-0.019178,-1.451739,0.945545,-0.804322,-0.011194,0.393067,0.269966,-1.232235,0.605204,-0.728285,1.199612,0.082613,1.481734,-0.101538,-0.768103,0.504877,-0.215283,0.835263,0.755970,1.137234,1.384436,2.086016,1.334423,0.272588,-0.648093,0.072931,1.002177,-0.634447,1.206539,-0.558685,2.510784,-0.121834,-1.600759,-0.341640,-0.168479,-0.261368,-0.496444,-0.213565,0.523082,-0.022658,0.369744,-0.700237,1.540014,0.704280,1.334839,-1.228183,-0.813567,-1.273795,1.373815,-0.884674,-1.333602,0.088982,1.556656,0.968457,0.062235,-0.587493,1.640385,1.178883,-1.455901,-0.288709,-0.428175,-0.453367,0.327407
variable_453,-0.432574,-1.112980,-0.802160,-0.285364,0.262016,-1.225768,0.593326,0.730229,-0.075898,2.775531,0.511023,-0.008246,0.049389,2.225184,0.537154,-2.878146,0.855725,-0.884341,-0.064020,-0.746283,0.467860,-0.241302,1.121552,-0.836817,1.962706,-2.193385,1.071874,-1.737536,-1.901203,-0.705284,0.768836,0.856480,-1.146003,-0.064641,0.846247,0.493580,1.691021,0.886681,0.843630,0.623948,0.864618,0.483844,-1.153758,0.329309,1.228057,0.247604,-1.160313,-1.092554,0.628613,0.882423,1.019874,-0.913646,-0.092309,-0.694355,-0.946448,-0.011990,-0.641221,0.441993,-1.726199,-0.105231,0.065968,0.206867,-1.789060,-2.472717,-0.217416,-1.295755,-1.008839,2.143177,0.339207,0.504694,-0.919611,1.006343,0.928601,0.251753,-0.199449,1.148460,-1.611142,0.611159,1.593704,-0.233256,-1.022022,-0.931549,0.444184,0.918037,-1.754600,-0.923677,-1.119004,0.252071,-0.467008,0.810083,0.823970,-0.402082,0.889296,-0.801911,-0.035777,1.563756,0.233104,1.224700,0.234271,1.794696
variable_454,-0.917093,0.008116,1.468718,-0.789046,-1.134254,0.123929,-0.297374,-1.157009,1.583674,-0.929875,-0.052779,0.928284,-0.165567,-0.071465,1.081710,-0.566256,0.179057,-0.065506,0.913752,0.072296,1.753614,0.657247,-0.290073,-0.602269,0.724255,0.213958,-0.687338,-1.220560,-0.530444,0.492577,0.477713,-0.345950,-0.350584,-1.527097,0.449735,-0.963492,0.092550,0.474530,-0.239102,0.579455,-1.597771,-1.267268,0.912014,-2.004795,-0.399441,-0.678083,-0.451484,0.030433,-0.087979,-0.675157,-0.381201,1.524778,-0.754261,0.047752,-2.197949,-1.004657,0.512236,1.052801,-0.024185,0.575668,0.255800,0.000459,-0.447336,-0.164951,-1.070185,0.199223,-1.676133,-0.023252,-0.778507,0.916168,0.291755,0.198638,-0.427654,0.424034,-1.597785,-0.096331,-1.133215,0.639058,-0.508855,-1.451917,-0.404661,-0.535182,1.937184,-1.263901,-1.318729,-0.785671,-1.293067,0.629325,-1.648708,-0.394689,2.104575,1.481879,-0.958034,-1.764456,-0.080666,0.690010,1.213206,0.270999,0.815557,-0.237813
variable_455,1.283611,0.124425,0.106100,-0.735752,0.053809,-0.044331,-2.192217,0.806873,1.205643,-0.784801,0.067180,0.542921,-0.357529,-0.504501,-0.476223,0.670633,-0.675478,0.168132,-0.813745,-0.089537,0.932909,1.153748,-0.498372,-1.423350,-0.364832,1.125261,0.487714,-0.292072,-0.938237,-1.961475,1.384171,1.103378,0.890759,1.476064,0.179225,0.790054,0.249281,-0.196824,-1.518131,0.620476,-0.594931,-0.140443,0.327105,0.899104,1.830570,0.148801,0.106937,1.840380,1.794292,0.410398,-0.079429,1.542602,-0.299149,-0.269325,1.620882,-0.859279,-1.978104,0.141137,1.964303,1.061216,1.490045,0.232683,-0.318590,1.700990,1.910385,0.817126,-0.965283,1.310763,-1.326237,-0.885431,0.917351,-0.007694,0.816258,0.480549,1.102992,-0.129501,0.461483,-0.234567,0.698813,1.841265,0.099898,1.922794,0.830880,-0.180241,-0.086965,0.518261,0.485083,-0.869612,1.013175,1.277934,0.235053,-1.394186,1.184908,1.105477,-0.228873,1.523673,-2.159569,1.636532,0.810250,-0.560488
