variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_394,1.185849,-0.267106,-0.568364,0.399838,0.072078,0.279346,2.335314,-0.057030,0.774702,-0.296678,1.672505,1.802152,-0.093943,-0.770761,0.750663,-0.111530,0.899686,1.232973,-0.285532,-0.085489,-0.358260,0.448472,-0.491591,-0.220467,-0.792095,0.038503,0.012723,-0.486686,1.433827,-0.135899,-0.151680,0.294638,-0.735298,0.387807,-1.747396,-0.473749,0.895319,-2.535681,-1.243439,-0.946270,0.787859,0.063315,-0.461511,-1.086523,-0.230559,-0.052965,-0.092910,0.650734,-0.388280,0.959638,-0.383070,0.341476,1.172125,-0.404668,-0.245849,0.541757,0.605000,1.124869,-0.097828,-1.338299,-0.293111,0.248359,-0.894931,1.037183,0.274988,0.061176,0.123488,-0.463416,1.741065,0.669594,1.246209,0.883175,0.886567,0.254986,-0.734862,-0.215334,1.915508,-1.051713,0.610836,-0.837387,-0.978633,-1.115713,-1.474305,-0.339861,0.253993,-0.969904,0.966011,-0.429095,-0.414892,-0.197893,0.564342,-0.672555,0.505189,1.559427,0.696921,0.035347,-0.710029,0.190920,-1.651960,0.351020
variable_395,0.114690,-0.038959,-1.373430,-1.733767,-0.506474,0.938801,-2.212524,-0.773493,-0.338771,0.156635,-1.135596,1.633842,-0.754151,-0.707592,-0.434747,-0.830628,-1.021449,0.035406,0.201525,0.199380,1.193665,0.172569,0.362086,-0.969434,-0.648736,-0.047799,0.330436,0.878924,-1.703863,1.001921,-0.525957,1.192724,-0.162460,0.567653,2.323822,-1.891778,1.189116,0.701974,0.126123,2.323591,-0.112649,-0.535746,0.266129,1.026759,1.759237,-1.161597,-0.259199,-0.386795,1.664257,-0.009653,-0.913860,1.240907,0.243761,-1.212469,-0.623100,0.072803,0.591804,-1.725208,1.718632,0.810966,-0.786479,-0.287420,0.725506,1.095928,-0.761713,0.764627,-0.768463,-0.797378,0.904072,-1.143806,0.467630,0.618659,-0.959027,-0.438004,0.431974,-0.619434,1.261717,-1.823693,0.417574,-2.424732,0.008342,-0.135619,-0.155478,-0.249853,-1.191199,0.548755,0.433901,0.530308,-1.245770,0.414813,-1.381037,-1.761021,-1.396105,1.747938,0.429908,0.653767,1.355884,0.180172,0.941596,-0.068851
variable_396,-1.921994,-1.006784,-0.795935,-0.583495,-1.024301,-0.259676,1.795098,0.983747,-0.415505,-1.225780,0.156625,-0.761893,0.824972,-1.725608,1.165856,-0.400192,0.064038,-1.506236,0.255272,0.342252,0.611800,-0.346432,0.403316,0.384226,-0.705448,0.552135,1.062247,-0.905163,0.540084,0.285317,1.138730,-0.364569,0.258497,0.200488,0.284897,0.389097,-0.266944,1.028710,0.170472,0.970413,-0.274927,0.438358,-0.584136,-1.244386,1.095172,0.854515,-0.717318,-0.088742,0.705404,-1.542203,1.608876,0.533049,-1.248998,-1.773521,-2.108017,0.349689,-0.631067,0.267874,0.065340,-0.951642,0.512464,-1.615403,-0.598155,0.420221,-1.672170,-0.187539,-0.604039,-1.082132,-1.430861,-0.810474,0.135536,0.839387,0.202573,-0.553563,0.262239,-0.153036,-1.765108,-1.192722,0.986669,-0.514841,-0.761753,-0.056376,1.299178,-0.760624,0.898113,1.820879,-2.265026,-0.792388,0.325170,-0.352720,1.595343,0.334253,-0.087505,-0.381844,0.369515,-0.414968,-0.655745,0.177720,0.123903,-1.372983
variable_397,1.475971,0.319800,0.521106,0.680006,-1.080810,-0.854820,0.607210,-0.947922,0.534910,-0.792500,1.079435,0.810508,0.063692,-0.897574,-1.454304,0.340690,0.685046,-1.281333,-0.102211,-0.514462,2.433596,1.115337,-0.023109,-0.444975,0.558351,1.917255,-0.924788,-0.606790,0.885459,-0.189455,-1.019281,-0.256616,0.425150,2.108634,0.556304,-0.734714,-0.911734,0.332263,1.162535,0.642894,0.854221,-1.708117,1.150929,-0.199315,1.591673,-0.072257,1.357402,1.282309,-0.232134,1.017391,0.047949,-0.503812,-1.456746,0.190307,-0.859426,-0.797194,1.315242,-0.771206,0.464663,0.030384,-0.649149,2.133272,-0.259646,-0.898649,-0.433865,-0.958692,-1.820091,-0.469726,0.895567,-0.521214,1.049313,0.281642,0.040115,-1.358645,1.120429,1.290096,-0.308036,0.164317,-0.193267,-2.360043,0.859535,-0.022964,0.518299,-2.694788,-0.420812,0.509808,-0.394959,-1.475720,-2.363344,0.970805,-0.890952,-0.096373,1.184766,0.822554,-0.156374,-0.453301,-1.589918,2.425678,-2.014205,-1.085043
variable_398,0.244871,-0.983773,-1.261382,-0.310958,1.100474,-0.190707,-0.381185,2.264129,-0.089024,0.730100,1.463313,0.349729,-0.568922,-1.058767,-0.061112,0.174179,-0.908533,-1.731773,0.235201,0.924033,0.580482,0.671669,-0.025029,0.672547,1.120772,1.093408,1.911574,-0.614787,0.978630,0.339579,2.093497,-0.652503,-0.000031,-0.309862,0.139788,-0.562209,-0.739870,-0.684742,2.803376,-0.463783,1.228448,0.583016,-0.470524,-0.216850,0.050673,0.154109,-1.100623,1.290271,-0.202925,0.966149,0.360800,0.045300,-0.269657,-0.668969,1.485265,-0.383336,0.715137,-0.984924,-1.101008,-1.488952,1.206573,-1.400667,-0.827610,0.150483,-1.094269,0.183710,-0.236971,0.690174,1.129517,0.856678,1.693786,-0.325300,0.685868,1.100313,0.299692,0.568533,1.387893,-1.165101,1.807686,-0.414041,-0.159434,1.052584,-0.523786,0.532510,0.961763,-0.970975,-0.458505,0.441886,2.140309,-2.077603,-0.008366,-1.785290,-0.563360,-0.052518,1.089624,0.485867,-0.223118,0.131856,-1.126865,0.577531
variable_399,-0.996828,2.340341,-0.013388,-2.296131,0.544036,-0.662826,0.769042,0.665615,0.011999,0.645997,-2.352511,2.477349,-0.538469,-0.627029,-0.490393,0.416374,0.449445,-0.592031,-1.140286,0.364201,-0.811632,1.898878,0.327000,-0.527613,-1.515810,0.711725,-1.471624,-0.073222,0.891756,-1.309297,-0.623979,0.343669,-0.854756,-1.244831,-1.197026,0.571479,-0.363081,-0.395437,0.803241,-0.400894,-0.211775,1.908502,-1.480413,0.853691,1.380233,1.414727,-1.055039,1.307283,1.203676,-0.631056,-0.606845,-0.306067,0.101169,1.693627,-0.141519,-0.962718,0.187742,-0.267118,0.319940,-0.654704,0.378864,-0.220007,-0.371691,-1.992115,-0.541246,0.640370,-0.169155,0.444616,-2.132698,-1.292803,0.510708,1.098164,1.038982,-0.713143,-2.832753,-0.321542,-0.278294,0.385306,0.675556,-0.140869,-0.715781,0.239700,2.314798,1.245306,0.325993,0.613097,-0.072848,0.224034,0.270121,0.851860,1.332858,-0.414384,-1.270331,0.317362,-1.294549,-1.449051,-0.124770,-1.536157,0.398964,-1.485767
variable_400,-0.694733,1.124734,-0.580461,1.873001,-0.738597,-0.419265,0.841520,2.355291,-1.313220,-0.876262,0.030342,0.518757,-0.460900,-1.116532,0.627530,-0.972596,0.248211,0.511657,1.361403,-0.112278,-1.613085,-0.547891,0.097297,0.760301,-0.492039,-0.108398,-1.115461,-0.094796,-0.807431,-1.246607,-0.098565,-0.794870,-1.039751,1.598601,-0.834645,-0.139877,-0.701189,1.640912,0.506165,-1.170475,0.172083,-0.302344,-0.437719,0.047320,-0.676955,0.116055,-0.147607,1.139623,1.613677,1.424676,-0.508846,-1.269645,-1.096665,-0.103524,-1.028386,0.530183,-1.246465,-0.546976,-0.240420,0.621353,1.170853,-0.242362,0.483196,0.028695,-1.003682,1.826010,1.054002,0.578076,2.655433,1.112778,-0.391983,-0.007547,-0.596596,-0.221653,-0.423047,0.589506,1.248390,2.544205,-0.613119,-2.649523,-2.215414,-1.658373,-0.270383,-0.656579,-1.031571,-0.046620,1.151553,0.282268,0.551309,0.560585,-0.483408,-1.691111,-0.154534,0.947816,-1.207092,-2.325433,-0.053697,1.128314,-0.343901,1.099238
variable_401,0.202683,0.095062,0.867196,0.448640,-0.906709,0.654152,0.051517,-1.667144,-0.413713,0.377801,-0.803629,-0.296365,-0.184007,0.058062,-0.856291,-0.725950,-1.077732,-1.729785,-1.450666,0.577288,0.037725,-1.526308,-0.683516,-0.367090,-1.946076,0.195550,0.815021,0.441932,2.525332,-1.039991,1.545130,-0.110235,0.648510,-0.940592,1.703472,-1.630491,0.818460,-0.145119,-1.818177,-0.366769,0.839641,0.463229,-0.736367,-1.641010,1.109212,-0.593739,-0.515299,0.204614,1.055248,-0.505789,-0.196482,-0.901063,-0.483331,-0.316149,-1.593399,1.370083,-1.075859,-1.609016,1.538841,0.442902,0.012018,-0.326580,1.540706,0.334081,-0.430760,0.463362,-0.657792,-1.589568,-1.488148,-0.270036,1.080944,0.657340,-0.146235,-0.844608,-0.370579,1.050566,1.395859,-0.312726,-0.363066,-0.894239,-0.993531,0.353018,-1.666913,0.250142,-1.110314,0.305036,0.667253,-1.984224,1.244376,0.812211,0.772681,1.136504,0.069157,-0.851418,2.070564,1.023660,0.876129,-1.054884,-0.127796,0.485526
variable_402,2.144058,0.045155,0.650397,-0.184571,-0.645187,0.918688,1.100248,0.312151,-2.125859,0.693786,-0.876121,-2.446293,1.118886,0.412378,0.870562,0.407986,0.150682,-0.123117,0.385493,-0.074346,-0.131542,1.253008,-0.588235,-0.047979,0.918153,1.156778,-0.342590,1.060538,-0.673967,-0.647395,0.570420,-0.785925,0.408595,-0.414686,-0.768848,0.428262,0.211553,-0.694009,1.348867,-1.389309,1.558190,1.055866,-2.814380,0.685387,-0.468246,-1.216049,-0.813873,0.304220,-0.354233,1.038980,0.317537,0.028131,-0.024171,0.725924,-0.273549,-1.485789,-2.051598,-0.484420,-0.483374,0.847043,2.940691,0.972061,0.581428,-0.116325,-0.171709,-0.563764,-0.199842,0.337812,0.510463,3.072380,-0.624868,0.084073,-0.899737,1.911435,1.224599,1.213603,0.318017,0.236608,-0.377242,-0.688901,1.595401,0.164524,-0.247504,0.385520,-1.541238,-0.175547,1.424761,1.183382,-0.978061,1.731429,-0.104278,0.364484,0.372357,-0.217736,0.255491,-1.112452,-0.006982,1.615020,0.027780,-0.951107
variable_403,0.270786,0.047986,-0.595332,-1.285655,-0.095322,-2.059818,-1.009372,-0.063209,0.102757,0.963618,0.281212,-1.354048,-2.538277,0.575936,-0.590139,1.829028,0.537862,1.041850,-0.647354,1.107638,0.495987,1.024716,-1.126817,0.297228,-0.294209,-0.160186,0.086622,-0.473473,-0.506643,0.533506,-2.334388,-1.702422,-0.072066,-0.225580,0.660840,0.873590,-0.204858,0.632303,-0.267479,0.313882,-0.530981,0.860422,2.153623,-0.266464,0.475988,1.539099,-1.203238,-0.272639,0.557610,0.237484,-0.500505,-0.974094,-0.083205,-1.089400,0.393490,0.090967,-0.851792,0.990383,0.286120,0.080755,-0.379559,2.171370,1.317460,-1.234854,0.074081,0.277558,1.251652,-0.563055,1.458108,-0.811931,-0.977971,-1.182437,0.524980,1.001695,1.293106,0.679932,0.512990,-0.983625,-0.265395,0.477700,-0.300231,-0.885672,0.545832,-1.009064,0.038930,0.463341,-0.628595,0.182109,-0.649071,-0.960948,0.253945,1.190271,0.543386,0.376428,0.502414,-1.346099,0.338744,0.019024,-1.378528,-0.099072
variable_404,0.729376,0.333372,-1.013470,-0.311912,-0.977111,0.416177,0.748947,-0.598242,1.078107,-0.096922,1.415115,1.135663,-1.716306,-1.806211,0.740947,0.385388,-0.979032,-2.024566,1.003483,0.117020,0.503835,-0.563530,-1.331229,0.569857,0.383304,0.751860,-0.234466,0.956695,-1.878532,-0.100235,-0.478223,0.455129,1.043254,-0.283630,-0.597050,1.210730,0.390199,-0.518624,-0.714158,0.545937,0.291017,0.556296,1.433360,0.992721,0.445374,0.082376,-0.269840,2.125065,2.601482,0.759197,1.140216,0.271782,0.171003,2.782454,-0.969438,0.706870,1.170443,0.198400,0.732106,-1.166001,1.590079,1.227923,-0.892482,1.624274,0.601825,-1.504734,0.940613,0.117990,-1.109783,-0.950073,0.853832,-1.154260,-0.441212,-0.600926,1.455552,-0.747887,-0.131424,-0.514124,0.733486,1.018153,1.629836,0.640154,-0.567853,0.138375,-1.370969,-0.156176,-0.629070,-0.814794,0.364472,-0.495840,0.429499,0.698706,-0.680680,0.419104,-1.179804,0.150726,-0.681964,-0.097137,-0.314190,-2.263770
variable_405,0.521148,0.013201,0.959600,0.995909,0.061762,-0.088107,-1.718536,-0.537677,0.808675,-0.965442,-0.141265,1.050411,-0.488055,-0.301476,-0.073303,-0.594873,-1.782429,2.525806,-0.649023,0.146920,2.100790,0.083547,0.715312,0.485200,0.631322,0.258584,0.051316,-1.370043,-1.044067,-1.024346,-0.734492,0.751246,-0.183145,0.898502,1.350146,-0.479418,-0.405549,-1.183512,-0.566455,-0.800074,-2.208160,-0.286567,-1.166644,0.954436,-0.448759,0.689845,-1.187193,-0.255139,-1.952211,0.474349,0.256063,-2.055823,-0.136337,1.092484,-0.464047,1.047105,1.773918,1.128307,1.420958,0.534035,-0.420056,1.803281,0.646573,0.795027,-0.026302,0.226045,0.101766,-0.330407,-1.005240,-0.887915,-0.465801,-0.225391,-0.136477,0.633813,-0.118757,-1.716172,0.894785,-1.147304,-0.633245,0.025000,1.294644,1.217418,-0.845232,0.670399,-1.122466,0.883125,-0.038624,0.799797,0.512067,0.046005,-1.447078,1.672155,-0.318609,0.315798,-0.173969,0.908671,-0.171651,-0.036507,-0.059561,-0.273187
variable_406,0.536902,-0.116597,0.385403,-0.255654,0.530736,-0.530936,0.197050,1.027730,-3.244274,-0.333906,-0.835538,-0.217454,0.045744,-0.454737,-1.878937,-0.299030,-1.681691,0.533363,2.554875,0.180209,1.011488,1.409755,-0.792284,0.877961,2.451366,0.600011,-1.365286,0.339268,1.546280,-0.933168,1.055061,0.512822,-1.190532,0.804639,-0.276706,0.077643,0.431387,1.719416,-0.839023,-0.383734,0.044919,-0.415579,0.167132,1.176522,1.921655,0.254630,0.330366,-0.250297,-0.165687,0.039310,-1.759919,-0.453145,-0.260081,0.945173,1.766316,0.310591,1.613742,-1.223269,0.407053,0.517534,0.971855,-1.948711,-0.855222,-0.164131,0.685344,1.938526,1.945833,1.472086,0.538235,1.546454,-1.177863,-1.680649,0.126855,-0.807235,-1.248587,-2.494832,0.552004,0.789361,0.451898,-1.809368,0.019612,0.209068,0.473091,-1.422782,0.838466,-0.024108,-2.722182,0.151843,0.418627,-0.254203,0.033587,0.142849,-0.595852,-1.286124,-1.426822,0.522602,1.197935,1.490119,-1.754033,0.457539
variable_407,-0.702901,-2.162761,1.832501,1.411427,-0.768308,0.588151,-0.409635,0.038590,-0.221847,1.259458,1.200094,-0.395615,-0.957240,0.119985,-2.143216,-0.646165,0.641801,-0.551306,-0.644681,-0.080543,0.228941,-1.224950,0.941679,0.354239,-0.168695,-0.178599,-0.562976,0.006212,-1.244395,-0.522611,0.178417,-0.218205,0.657581,1.065185,1.885493,1.098723,1.551375,0.336809,0.693410,-1.064845,-2.611024,-0.095277,-0.758858,1.044415,0.403965,-0.407042,-0.792057,-0.487445,0.583916,-0.714546,-0.183162,0.787542,-0.548042,-1.158986,0.459708,2.825792,1.681196,-0.786461,0.499771,-0.560210,3.161230,-0.448066,0.915902,-0.145696,-1.402974,0.187120,1.263386,0.082560,1.176245,0.040906,-1.514724,0.507288,1.302867,-0.631675,-0.094925,-0.100140,0.347330,-1.893801,-0.101110,0.933726,-2.386718,-0.204232,-0.650394,-0.108406,-1.155835,-0.350395,-1.268152,-0.106191,-0.116186,0.468201,0.801857,1.470651,-1.518240,-0.194862,0.102696,0.848879,0.306587,-0.516692,0.912808,1.536881
variable_408,-0.540211,1.646227,-0.437117,0.954378,0.243239,-1.179260,1.494333,-0.164069,0.841643,-2.043936,0.054186,-0.254429,-0.415518,0.350898,1.263489,0.755844,2.000719,0.147184,-1.355798,0.093514,0.986876,1.134822,0.014173,0.190025,0.738572,-0.432410,-0.338391,1.208940,1.595948,1.519260,-0.302052,-0.869884,2.337791,-1.089688,1.151720,0.374085,1.149015,0.280562,-0.467967,-0.074415,1.181601,-1.748582,-0.899262,1.127774,-0.925542,0.785740,0.871534,-0.171222,1.815793,-0.483146,-0.471848,0.692665,0.545556,-0.403199,-0.510754,0.821012,-0.569995,2.551525,-0.095666,0.462760,0.307715,-0.141624,1.437682,-0.683875,-0.296922,-0.278696,0.282479,-2.267703,0.087256,-0.350116,1.870271,-0.114063,-1.306344,-0.564155,-0.760553,2.027366,-0.980000,-0.451593,1.818970,0.467088,-1.647555,1.349121,0.368017,0.096352,-1.329145,-0.537012,0.498009,-1.913261,0.374437,0.838656,0.917733,-1.765221,0.806719,-0.422359,-0.081698,0.192955,1.109973,-0.580325,1.204848,1.896077
variable_409,0.193865,-0.261514,-0.842639,1.855249,-0.093317,0.788274,0.646111,0.937185,0.648344,-0.764509,-0.613851,0.432522,-0.459767,-0.785194,-0.445475,1.110368,-2.964846,-1.203642,-0.440209,0.205872,-0.802208,-1.226781,0.323064,-0.513664,1.013149,2.219301,1.590443,0.279514,-1.899733,0.775076,2.567526,0.191626,0.832237,1.932695,-1.540537,0.216109,-0.501601,0.169909,-0.825892,-0.599633,-1.532236,0.554690,0.806756,1.014650,0.515020,-0.637008,0.498829,-1.987463,-1.252853,0.541586,0.010663,-0.414978,-0.310973,0.379260,-0.969948,0.492402,-0.349331,-2.005312,1.099505,0.890534,0.647288,-0.416200,-0.345024,1.861111,0.720965,2.812095,-0.148971,-1.961309,0.055743,0.020632,-0.463920,-1.486192,0.421082,0.081581,-0.806898,0.311606,-1.423603,-1.361799,-0.702622,0.580186,0.509551,0.410720,0.828812,-0.267355,0.783491,1.526526,0.066206,0.648303,-0.086825,-1.798982,-0.485862,0.164066,-1.494929,-0.038056,1.023467,-0.099653,0.358774,-0.036249,0.782939,0.277311
variable_410,0.482010,0.667640,1.522355,-0.900420,-0.470045,0.960676,-1.090060,-0.951728,0.034797,0.928355,-0.886867,-1.179810,-0.571834,-0.776655,0.160439,-0.144280,-0.135428,0.987590,0.169508,0.602900,-2.557769,-1.482303,-0.690251,0.552069,0.051431,-0.202463,1.815856,-0.670843,2.661025,-0.454579,-0.839008,0.758642,-1.054155,-0.911804,0.229267,0.224850,1.062206,-2.403029,-1.044153,-0.041360,2.311406,0.150011,-1.412129,-3.802437,-1.240875,-0.016452,0.883477,-0.579762,-0.048840,-0.938880,0.648960,0.397881,0.576511,-0.941499,1.861810,1.033139,-1.728524,-0.604991,1.481354,1.254266,0.890481,-0.039233,0.050237,-0.718292,0.795238,1.455521,-2.073689,0.651583,0.375866,-1.043122,0.638713,-0.021205,0.342523,0.378606,0.111540,0.948296,0.020411,-0.412448,-1.294427,-1.190270,-1.472700,0.532600,1.219934,-0.547642,-1.433858,-0.549697,0.785312,-1.633603,0.505568,-1.805438,-0.044616,0.728725,1.337256,-1.367663,0.031399,-0.247339,-1.504680,-0.929117,0.640727,0.133467
variable_411,0.673818,-1.953605,-1.154277,-0.665625,-1.689923,-0.197089,2.117828,-0.614786,0.901611,-0.155086,2.017998,-0.487086,0.474573,-0.685365,0.849388,-0.116632,-0.290101,0.175864,0.235353,-1.930841,-0.737046,-1.486456,-0.388954,0.642639,1.189954,1.162185,-1.412238,0.665352,1.405142,-0.502486,-1.671955,-0.875383,-0.378590,1.089871,0.896224,-1.504619,-3.270393,-1.258466,-0.386279,0.247180,-0.306827,-0.471086,-0.404271,-0.317833,-1.280269,0.071795,0.641298,1.608501,-0.418545,0.065712,0.731944,-1.475445,0.870440,-1.412653,-2.090849,2.589031,0.262309,0.771425,0.896835,0.407834,0.568595,-0.556744,0.845656,1.099472,-0.388366,1.473810,-0.452708,-0.055757,-1.366408,1.108421,0.066198,1.212097,-0.008251,-0.706160,0.058544,0.095065,1.829303,1.362183,0.172242,-0.108931,-0.642564,0.236308,-0.750098,0.110810,-0.794337,2.243605,0.517622,0.216550,0.417994,-0.183466,2.146895,1.352445,-1.553239,-1.265407,-0.063043,0.036658,-1.003446,-1.672928,0.194979,1.845199
variable_412,-0.593312,0.472860,-0.118603,-0.118475,0.174195,-0.045187,0.032001,-0.013323,-1.341564,0.865942,0.251319,-0.823875,-0.590548,-0.512790,0.642956,-1.116311,0.930818,0.979208,0.559429,0.856098,0.069050,0.006472,-0.449382,-1.127135,-0.146150,-0.891967,-2.213782,-0.473826,-0.192060,0.645752,-0.069367,-1.325137,2.799262,-1.246553,-2.354735,-0.182307,-0.058464,-0.681362,0.313791,0.469151,-0.134402,-0.668082,0.119910,-0.627353,2.438703,0.075333,-2.042126,-0.143676,-0.611069,0.957710,-0.924639,-0.021199,0.007382,1.270818,-1.267110,1.071999,-0.348428,0.073437,0.212070,-0.373240,1.511129,-0.681364,2.052960,0.227325,0.037574,0.701637,-0.308190,0.461426,1.054969,0.762285,-0.255278,0.873447,-0.599072,-2.336858,-0.348733,-2.046259,-0.432795,-0.156122,-1.853475,-0.703257,-0.162729,-0.654840,-1.785475,1.057340,0.132164,-0.194538,0.813120,-1.046076,0.130920,0.288156,-0.737788,0.161074,2.267359,0.301661,0.983246,-0.589285,1.143775,0.194150,-0.732712,-0.919668
variable_413,0.209078,0.405944,-0.818686,-1.716746,-1.898652,1.450273,-0.526277,1.151025,-0.622911,-0.356955,-1.429823,0.277163,-1.863328,1.433981,-0.298406,0.020448,1.987044,0.371628,0.541181,1.449360,-0.567223,0.444985,0.091368,1.254908,0.037131,-0.365340,-1.063837,-0.668827,-0.387855,-0.992627,-0.191374,-0.335735,0.232321,2.038633,1.783396,0.616194,1.754463,0.303923,0.915074,1.616169,0.498367,-1.286045,-0.389085,-0.440197,0.945265,-0.191027,-0.859299,-0.952077,0.269870,-0.255065,1.008769,0.392146,-0.321630,0.503485,0.048372,-1.138020,0.707581,0.683789,-1.176762,-1.267250,-2.035328,-0.453767,-0.336479,-0.933697,1.134730,-0.007666,-1.243685,-1.318717,0.012451,0.531287,1.965216,-0.597191,0.864074,0.190971,-0.397578,0.305257,1.585291,-0.039133,-1.018383,0.446972,-2.315541,-0.300134,-0.581722,0.219997,0.525962,-0.030040,-0.796423,-0.449394,1.279697,-0.554713,-1.236969,0.191126,0.422327,0.383141,-0.071105,0.824842,-0.611695,0.675736,-1.458331,0.660617
variable_414,0.710102,-0.234063,0.128407,1.467632,-0.830344,-1.178450,-0.963018,3.133796,0.509812,0.913692,-1.131749,0.289770,-0.673000,-2.662058,1.460672,-0.101455,-0.098857,0.535397,0.964094,-0.330669,-0.169552,-0.625611,0.705182,0.171291,1.783297,0.136972,0.322284,-0.101797,-0.525197,0.873603,-0.865838,0.479615,0.476657,1.021755,0.433354,0.851504,0.801737,0.049540,0.079274,-0.847228,-0.643604,-0.450184,1.059755,-1.723233,0.913566,0.218380,0.064552,0.116774,-0.347153,0.492012,-0.487766,-0.837941,-1.337204,0.676936,-1.075786,0.681215,-0.346155,-0.466630,-0.397417,0.478222,-0.922482,-0.459061,-0.475889,-0.372622,1.512154,1.004101,-0.695064,-0.296763,0.938044,-0.162286,0.219021,-1.054788,0.589914,-0.588208,0.896002,0.567844,0.146292,0.097772,-0.120368,-0.819418,-0.927918,1.244373,-1.259794,-2.936825,-0.546711,1.380413,0.346936,-0.704705,0.875134,0.331036,0.497941,-0.456648,-0.499128,1.885194,-1.240060,0.275648,-0.223165,-0.973482,-2.097330,-0.513432
variable_415,0.533235,-0.172544,-0.856315,-0.469546,-0.680955,-0.644383,0.523440,0.264640,0.291767,0.702693,-0.116730,0.468938,1.726951,-0.798754,1.045632,0.224368,0.736632,0.414659,-0.495175,0.049103,-0.613988,0.135800,-0.174003,1.049937,-0.377488,-0.030231,-0.866801,-0.131474,0.680973,0.260037,0.932422,0.676232,-0.008902,-0.277602,2.133300,-1.742952,-0.300434,-0.121131,-1.157486,-2.437075,0.780221,-1.052954,-0.017977,-1.637841,-0.695267,1.935540,-0.317336,0.851072,0.963994,-0.984568,-0.229496,-0.950648,0.769126,0.641561,-1.465558,-0.161713,1.373533,-0.703053,-1.118233,1.355017,1.331620,0.144468,1.166792,-0.273342,-0.063521,1.080626,-0.780465,0.987409,2.511546,-1.457956,1.230318,0.308870,0.332741,0.385877,0.986813,0.138810,-0.250760,0.027002,-2.079767,-0.371012,-0.142690,2.555785,-1.504836,0.663240,-0.621472,0.839197,0.614533,2.083882,-0.314499,-1.044905,-0.819834,0.221236,0.515075,-1.838870,0.165555,0.805060,0.990355,0.862936,0.596517,-1.071179
variable_416,0.210020,-1.067655,0.429094,1.101858,0.659487,0.057212,0.433339,-0.127840,1.398897,-0.937161,0.659693,2.315095,1.396526,1.063794,0.433066,0.355602,-0.374922,0.304055,1.138208,0.255003,-1.962737,0.934851,-1.896351,-0.775010,-0.693905,-0.156207,0.162389,0.254599,-0.937138,0.464953,-0.666801,1.171164,0.461110,0.155910,0.273229,-0.890572,0.408222,-0.589543,-0.584712,-1.388085,1.138836,-0.997415,-0.381516,-0.482272,-1.308923,-1.191812,0.947871,0.523590,-1.408952,-0.797198,0.174931,1.107885,-0.279764,0.713989,-1.060436,-2.566576,-0.114117,-0.278735,-0.002426,-0.944604,2.432349,-0.500020,-0.130882,-0.950340,-0.011022,-1.124901,-0.933801,-2.240284,-0.565668,0.073089,0.015991,0.027871,0.161808,-0.893186,0.170503,-0.023992,0.607751,-0.244219,0.730441,1.666138,-0.065244,0.645156,-0.568042,2.243618,0.227418,-0.382460,-0.956710,-0.406398,0.240473,-1.916078,-0.458629,0.338054,1.253469,0.178418,-0.301282,-0.478754,1.198858,0.857391,-0.768499,0.761966
variable_417,-1.667410,0.194047,-1.094303,0.547281,0.506077,-1.540893,-0.949841,1.260837,-0.630004,0.502808,0.333496,0.868073,-0.788403,-0.431772,-0.556571,0.918468,0.501148,-0.232569,0.299303,0.249341,-0.061591,1.488358,-0.036665,-0.396644,-0.611192,0.954113,1.373740,1.307269,-1.366803,0.720417,-0.422701,-0.324893,1.152711,0.578999,-0.031797,0.337562,1.257979,-0.433465,0.234637,-0.614584,0.327032,-0.176182,-1.045865,-1.248288,0.589502,-0.098900,-0.776376,-0.480297,-0.819631,0.423757,0.442052,2.069919,-0.821566,1.151429,-0.170683,0.345006,-0.980410,1.303123,-0.721230,-0.020004,0.320549,0.683748,-1.677574,0.245106,-0.915442,0.405014,-0.413722,-0.069716,1.280748,-0.693686,-1.244274,0.958142,-1.293265,-0.818666,0.686358,-0.348050,-0.225345,0.739425,-0.262130,-2.679125,0.230049,0.306399,-0.958980,-0.352800,-1.284496,-0.198952,-1.254862,1.340699,-0.985212,0.111115,1.106893,-0.497959,0.421826,-0.129699,-1.558787,-0.094070,0.044274,0.796931,-0.186765,1.944891
